#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h1tg000084l_7_IGH	+	687107	688860	1754	h2tg000042l_9_IGH	+	717756	719505	1750	91.0%
h1tg000084l_7_IGH	+	678877	688860	9984	h2tg000042l_9_IGH	+	671717	681323	9607	91.4%
h1tg000084l_7_IGH	+	659060	688860	29801	h2tg000042l_9_IGH	+	670475	699917	29443	88.8%
h1tg000084l_7_IGH	+	451957	688860	236904	h2tg000042l_9_IGH	+	472653	709393	236741	99.9%
h1tg000084l_7_IGH	+	687107	688832	1726	h2tg000042l_9_IGH	+	670475	672196	1722	88.7%
h1tg000084l_7_IGH	+	668767	688832	20066	h2tg000042l_9_IGH	+	670475	691022	20548	90.6%
h1tg000084l_7_IGH	+	687107	687666	560	h2tg000042l_9_IGH	+	699036	699590	555	81.4%
h1tg000084l_7_IGH	+	649942	687152	37211	h2tg000042l_9_IGH	+	679593	717297	37705	89.1%
h1tg000084l_7_IGH	+	678702	687152	8451	h2tg000042l_9_IGH	+	661420	670013	8594	87.2%
h1tg000084l_7_IGH	+	684296	684914	619	h2tg000042l_9_IGH	+	686503	687184	682	66.1%
h1tg000084l_7_IGH	+	684251	684824	574	h2tg000042l_9_IGH	+	686522	687269	748	69.9%
h1tg000084l_7_IGH	+	684300	684415	116	h2tg000042l_9_IGH	+	704785	704909	125	75.7%
h1tg000084l_7_IGH	+	684296	684415	120	h2tg000042l_9_IGH	+	686471	686598	128	81.4%
h1tg000084l_7_IGH	+	684288	684415	128	h2tg000042l_9_IGH	+	714286	714406	121	85.1%
h1tg000084l_7_IGH	+	684288	684407	120	h2tg000042l_9_IGH	+	714350	714480	131	85.7%
h1tg000084l_7_IGH	+	684300	684407	108	h2tg000042l_9_IGH	+	714218	714333	116	84.9%
h1tg000084l_7_IGH	+	684109	684407	299	h2tg000042l_9_IGH	+	704608	704918	311	73.3%
h1tg000084l_7_IGH	+	684296	684407	112	h2tg000042l_9_IGH	+	686519	686640	122	84.7%
h1tg000084l_7_IGH	+	684288	684406	119	h2tg000042l_9_IGH	+	714318	714435	118	85.5%
h1tg000084l_7_IGH	+	684136	684406	271	h2tg000042l_9_IGH	+	714084	714370	287	75.4%
h1tg000084l_7_IGH	+	684315	684402	88	h2tg000042l_9_IGH	+	667036	667129	94	77.0%
h1tg000084l_7_IGH	+	684300	684395	96	h2tg000042l_9_IGH	+	695583	695687	105	86.3%
h1tg000084l_7_IGH	+	684251	684385	135	h2tg000042l_9_IGH	+	667113	667283	171	82.1%
h1tg000084l_7_IGH	+	684252	684385	134	h2tg000042l_9_IGH	+	714378	714502	125	85.4%
h1tg000084l_7_IGH	+	684075	684385	311	h2tg000042l_9_IGH	+	704642	704940	299	73.3%
h1tg000084l_7_IGH	+	684287	684379	93	h2tg000042l_9_IGH	+	714269	714360	92	88.0%
h1tg000084l_7_IGH	+	684238	684351	114	h2tg000042l_9_IGH	+	686528	686640	113	88.3%
h1tg000084l_7_IGH	+	678916	681262	2347	h2tg000042l_9_IGH	+	719041	721255	2215	81.8%
h1tg000084l_7_IGH	+	679249	679498	250	h2tg000042l_9_IGH	+	690915	691153	239	75.1%
h1tg000084l_7_IGH	+	679249	679356	108	h2tg000042l_9_IGH	+	672089	672196	108	88.9%
h1tg000084l_7_IGH	+	678503	679057	555	h2tg000042l_9_IGH	+	679593	680131	539	81.1%
h1tg000084l_7_IGH	+	678503	679057	555	h2tg000042l_9_IGH	+	707640	708199	560	81.4%
h1tg000084l_7_IGH	+	649942	679057	29116	h2tg000042l_9_IGH	+	689300	718311	29012	90.2%
h1tg000084l_7_IGH	+	670359	678954	8596	h2tg000042l_9_IGH	+	662346	670936	8591	89.9%
h1tg000084l_7_IGH	+	678503	678949	447	h2tg000042l_9_IGH	+	689300	689743	444	84.0%
h1tg000084l_7_IGH	+	675050	675748	699	h2tg000042l_9_IGH	+	686427	687307	881	71.5%
h1tg000084l_7_IGH	+	675050	675268	219	h2tg000042l_9_IGH	+	695647	695840	194	68.8%
h1tg000084l_7_IGH	+	675050	675225	176	h2tg000042l_9_IGH	+	686491	686657	167	76.6%
h1tg000084l_7_IGH	+	675049	675210	162	h2tg000042l_9_IGH	+	686330	686507	178	74.7%
h1tg000084l_7_IGH	+	675057	675191	135	h2tg000042l_9_IGH	+	667152	667282	131	80.8%
h1tg000084l_7_IGH	+	668767	672057	3291	h2tg000042l_9_IGH	+	717756	721254	3499	84.6%
h1tg000084l_7_IGH	+	670381	670620	240	h2tg000042l_9_IGH	+	699781	700031	251	75.2%
h1tg000084l_7_IGH	+	670339	670535	197	h2tg000042l_9_IGH	+	709567	709743	177	74.9%
h1tg000084l_7_IGH	+	670359	670489	131	h2tg000042l_9_IGH	+	681168	681295	128	87.5%
h1tg000084l_7_IGH	+	668767	669210	444	h2tg000042l_9_IGH	+	699036	699482	447	84.0%
h1tg000084l_7_IGH	+	660813	668769	7957	h2tg000042l_9_IGH	+	662170	669976	7807	88.7%
h1tg000084l_7_IGH	+	651184	668769	17586	h2tg000042l_9_IGH	+	699410	717260	17851	90.9%
h1tg000084l_7_IGH	+	665770	666833	1064	h2tg000042l_9_IGH	+	686252	687182	931	70.8%
h1tg000084l_7_IGH	+	665910	666787	878	h2tg000042l_9_IGH	+	714218	714970	753	73.3%
h1tg000084l_7_IGH	+	665910	666771	862	h2tg000042l_9_IGH	+	667037	667734	698	73.6%
h1tg000084l_7_IGH	+	665925	666736	812	h2tg000042l_9_IGH	+	704784	705357	574	69.9%
h1tg000084l_7_IGH	+	665926	666651	726	h2tg000042l_9_IGH	+	704849	705447	599	65.2%
h1tg000084l_7_IGH	+	665733	666649	917	h2tg000042l_9_IGH	+	695630	696348	719	73.8%
h1tg000084l_7_IGH	+	665733	666649	917	h2tg000042l_9_IGH	+	686282	687366	1085	71.8%
h1tg000084l_7_IGH	+	665905	666646	742	h2tg000042l_9_IGH	+	676796	677404	609	71.1%
h1tg000084l_7_IGH	+	665942	666137	196	h2tg000042l_9_IGH	+	695583	695801	219	79.3%
h1tg000084l_7_IGH	+	665877	666137	261	h2tg000042l_9_IGH	+	686266	686534	269	76.8%
h1tg000084l_7_IGH	+	666022	666131	110	h2tg000042l_9_IGH	+	686267	686384	118	78.7%
h1tg000084l_7_IGH	+	665989	666131	143	h2tg000042l_9_IGH	+	667036	667182	147	81.9%
h1tg000084l_7_IGH	+	665942	666130	189	h2tg000042l_9_IGH	+	686267	686464	198	76.1%
h1tg000084l_7_IGH	+	665894	666129	236	h2tg000042l_9_IGH	+	695583	695810	228	77.6%
h1tg000084l_7_IGH	+	665877	666129	253	h2tg000042l_9_IGH	+	714217	714480	264	85.7%
h1tg000084l_7_IGH	+	665989	666128	140	h2tg000042l_9_IGH	+	714217	714354	138	81.9%
h1tg000084l_7_IGH	+	665974	666128	155	h2tg000042l_9_IGH	+	714218	714370	153	85.0%
h1tg000084l_7_IGH	+	665925	666128	204	h2tg000042l_9_IGH	+	686266	686483	218	81.7%
h1tg000084l_7_IGH	+	665802	666128	327	h2tg000042l_9_IGH	+	686252	686579	328	77.8%
h1tg000084l_7_IGH	+	666022	666120	99	h2tg000042l_9_IGH	+	714218	714325	108	82.7%
h1tg000084l_7_IGH	+	665942	666120	179	h2tg000042l_9_IGH	+	714218	714390	173	85.0%
h1tg000084l_7_IGH	+	665925	666120	196	h2tg000042l_9_IGH	+	714217	714422	206	82.1%
h1tg000084l_7_IGH	+	665995	666107	113	h2tg000042l_9_IGH	+	704771	704884	114	88.3%
h1tg000084l_7_IGH	+	665958	666101	144	h2tg000042l_9_IGH	+	714218	714360	143	85.3%
h1tg000084l_7_IGH	+	665733	666098	366	h2tg000042l_9_IGH	+	714233	714510	278	82.2%
h1tg000084l_7_IGH	+	665719	666075	357	h2tg000042l_9_IGH	+	686303	686663	361	76.9%
h1tg000084l_7_IGH	+	665719	666046	328	h2tg000042l_9_IGH	+	686335	686661	327	77.8%
h1tg000084l_7_IGH	+	665733	666030	298	h2tg000042l_9_IGH	+	667052	667282	231	87.8%
h1tg000084l_7_IGH	+	665734	666030	297	h2tg000042l_9_IGH	+	686363	686661	299	76.4%
h1tg000084l_7_IGH	+	665719	666014	296	h2tg000042l_9_IGH	+	667057	667282	226	77.7%
h1tg000084l_7_IGH	+	665734	665950	217	h2tg000042l_9_IGH	+	686443	686661	219	79.7%
h1tg000084l_7_IGH	+	665734	665931	198	h2tg000042l_9_IGH	+	686475	686663	189	76.1%
h1tg000084l_7_IGH	+	665733	665892	160	h2tg000042l_9_IGH	+	667113	667283	171	81.8%
h1tg000084l_7_IGH	+	662637	663126	490	h2tg000042l_9_IGH	+	683132	683536	405	68.2%
h1tg000084l_7_IGH	+	662569	663112	544	h2tg000042l_9_IGH	+	683096	683550	455	69.5%
h1tg000084l_7_IGH	+	660616	663070	2455	h2tg000042l_9_IGH	+	672045	674254	2210	63.5%
h1tg000084l_7_IGH	+	662563	663017	455	h2tg000042l_9_IGH	+	683102	683645	544	70.0%
h1tg000084l_7_IGH	+	662599	663003	405	h2tg000042l_9_IGH	+	683170	683659	490	68.2%
h1tg000084l_7_IGH	+	659060	662627	3568	h2tg000042l_9_IGH	+	717756	721259	3504	86.0%
h1tg000084l_7_IGH	+	659242	659965	724	h2tg000042l_9_IGH	+	661420	662137	718	72.7%
h1tg000084l_7_IGH	+	659060	659598	539	h2tg000042l_9_IGH	+	699036	699590	555	81.1%
h1tg000084l_7_IGH	+	649942	659062	9121	h2tg000042l_9_IGH	+	707640	717260	9621	89.7%
h1tg000084l_7_IGH	+	650138	659062	8925	h2tg000042l_9_IGH	+	661420	669976	8557	86.7%
h1tg000084l_7_IGH	+	656267	656871	605	h2tg000042l_9_IGH	+	686266	687179	914	73.8%
h1tg000084l_7_IGH	+	656267	656360	94	h2tg000042l_9_IGH	+	704784	704886	103	79.6%
h1tg000084l_7_IGH	+	656263	656359	97	h2tg000042l_9_IGH	+	714390	714480	91	81.3%
h1tg000084l_7_IGH	+	656263	656358	96	h2tg000042l_9_IGH	+	714245	714338	94	81.9%
h1tg000084l_7_IGH	+	656267	656354	88	h2tg000042l_9_IGH	+	667036	667129	94	79.3%
h1tg000084l_7_IGH	+	656259	656350	92	h2tg000042l_9_IGH	+	714289	714390	102	81.3%
h1tg000084l_7_IGH	+	656251	656317	67	h2tg000042l_9_IGH	+	695598	695664	67	74.6%
h1tg000084l_7_IGH	+	656253	656313	61	h2tg000042l_9_IGH	+	704818	704878	61	80.3%
h1tg000084l_7_IGH	+	653283	653643	361	h2tg000042l_9_IGH	+	683217	683514	298	69.3%
h1tg000084l_7_IGH	+	641637	653231	11595	h2tg000042l_9_IGH	+	709415	721259	11845	88.6%
h1tg000084l_7_IGH	+	651538	651770	233	h2tg000042l_9_IGH	+	709241	709483	243	75.9%
h1tg000084l_7_IGH	+	651533	651663	131	h2tg000042l_9_IGH	+	681168	681295	128	87.5%
h1tg000084l_7_IGH	+	651555	651663	109	h2tg000042l_9_IGH	+	699781	699889	109	89.0%
h1tg000084l_7_IGH	+	641813	650403	8591	h2tg000042l_9_IGH	+	690892	699487	8596	89.9%
h1tg000084l_7_IGH	+	640887	649480	8594	h2tg000042l_9_IGH	+	699235	707685	8451	87.2%
h1tg000084l_7_IGH	+	641637	649443	7807	h2tg000042l_9_IGH	+	681346	689302	7957	88.6%
h1tg000084l_7_IGH	+	640887	649443	8557	h2tg000042l_9_IGH	+	670671	679595	8925	86.7%
h1tg000084l_7_IGH	+	646519	647268	750	h2tg000042l_9_IGH	+	686266	687187	922	72.9%
h1tg000084l_7_IGH	+	646504	647170	667	h2tg000042l_9_IGH	+	686443	687273	831	73.4%
h1tg000084l_7_IGH	+	646566	646750	185	h2tg000042l_9_IGH	+	686444	686640	197	82.1%
h1tg000084l_7_IGH	+	646524	646749	226	h2tg000042l_9_IGH	+	686252	686547	296	77.7%
h1tg000084l_7_IGH	+	646619	646749	131	h2tg000042l_9_IGH	+	714206	714338	133	81.4%
h1tg000084l_7_IGH	+	646504	646728	225	h2tg000042l_9_IGH	+	714298	714502	205	84.9%
h1tg000084l_7_IGH	+	646519	646723	205	h2tg000042l_9_IGH	+	667036	667208	173	78.8%
h1tg000084l_7_IGH	+	646504	646705	202	h2tg000042l_9_IGH	+	714250	714474	225	83.7%
h1tg000084l_7_IGH	+	646498	646689	192	h2tg000042l_9_IGH	+	686453	686634	182	83.1%
h1tg000084l_7_IGH	+	646504	646674	171	h2tg000042l_9_IGH	+	686475	686656	182	78.9%
h1tg000084l_7_IGH	+	646503	646663	161	h2tg000042l_9_IGH	+	714265	714441	177	73.9%
h1tg000084l_7_IGH	+	646424	646649	226	h2tg000042l_9_IGH	+	704718	704942	225	72.6%
h1tg000084l_7_IGH	+	646504	646608	105	h2tg000042l_9_IGH	+	686555	686653	99	76.8%
h1tg000084l_7_IGH	+	646504	646608	105	h2tg000042l_9_IGH	+	704833	704931	99	80.0%
h1tg000084l_7_IGH	+	646490	646608	119	h2tg000042l_9_IGH	+	714377	714493	117	78.0%
h1tg000084l_7_IGH	+	646503	646596	94	h2tg000042l_9_IGH	+	676800	676887	88	79.3%
h1tg000084l_7_IGH	+	646503	646595	93	h2tg000042l_9_IGH	+	686538	686634	97	82.8%
h1tg000084l_7_IGH	+	641630	643497	1868	h2tg000042l_9_IGH	+	719521	721259	1739	80.8%
h1tg000084l_7_IGH	+	641082	641613	532	h2tg000042l_9_IGH	+	670868	671407	540	71.5%
h1tg000084l_7_IGH	+	640348	640475	128	h2tg000042l_9_IGH	+	659806	659940	135	76.6%
h1tg000084l_7_IGH	+	640128	640169	42	h2tg000042l_9_IGH	+	660619	660660	42	100.0%
h1tg000084l_7_IGH	+	640086	640127	42	h2tg000042l_9_IGH	+	660661	660702	42	100.0%
h1tg000084l_7_IGH	+	638435	638590	156	h2tg000042l_9_IGH	+	658825	658987	163	90.4%
h1tg000084l_7_IGH	+	638292	638454	163	h2tg000042l_9_IGH	+	658968	659123	156	90.4%
h1tg000084l_7_IGH	+	634292	634686	395	h2tg000042l_9_IGH	+	652507	652880	374	74.2%
h1tg000084l_7_IGH	+	631974	632347	374	h2tg000042l_9_IGH	+	654825	655219	395	74.2%
h1tg000084l_7_IGH	+	631267	631555	289	h2tg000042l_9_IGH	+	651660	651956	297	78.6%
h1tg000084l_7_IGH	+	631314	631513	200	h2tg000042l_9_IGH	+	651660	651857	198	77.4%
h1tg000084l_7_IGH	+	631172	631513	342	h2tg000042l_9_IGH	+	651645	652001	357	85.5%
