#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h2tg000042l_9_IGH	+	744853	745778	926	h1tg000089l_5_IGH	-	787901	788816	916	53.4%
h2tg000042l_9_IGH	+	730429	731154	726	h1tg000089l_5_IGH	-	651864	652583	720	66.9%
h2tg000042l_9_IGH	+	727926	730900	2975	h1tg000089l_5_IGH	-	329691	332631	2941	71.0%
h2tg000042l_9_IGH	+	728356	729642	1287	h1tg000089l_5_IGH	-	454622	455917	1296	72.7%
h2tg000042l_9_IGH	+	727363	728925	1563	h1tg000089l_5_IGH	-	545735	547029	1295	64.0%
h2tg000042l_9_IGH	+	727363	728925	1563	h1tg000089l_5_IGH	-	521488	522781	1294	64.1%
h2tg000042l_9_IGH	+	727363	728925	1563	h1tg000089l_5_IGH	-	497620	498917	1298	63.8%
h2tg000042l_9_IGH	+	727363	728925	1563	h1tg000089l_5_IGH	-	473355	474649	1295	63.9%
h2tg000042l_9_IGH	+	727363	728925	1563	h1tg000089l_5_IGH	-	439056	440353	1298	63.8%
h2tg000042l_9_IGH	+	727363	728925	1563	h1tg000089l_5_IGH	-	414790	416085	1296	63.0%
h2tg000042l_9_IGH	+	728622	728877	256	h1tg000089l_5_IGH	-	579282	579541	260	75.8%
h2tg000042l_9_IGH	+	726352	726605	254	h1tg000089l_5_IGH	-	171243	171465	223	80.0%
h2tg000042l_9_IGH	+	726271	726592	322	h1tg000089l_5_IGH	-	515956	516285	330	73.5%
h2tg000042l_9_IGH	+	726271	726592	322	h1tg000089l_5_IGH	-	467831	468160	330	73.5%
h2tg000042l_9_IGH	+	726271	726592	322	h1tg000089l_5_IGH	-	409270	409600	331	72.9%
h2tg000042l_9_IGH	+	726373	726592	220	h1tg000089l_5_IGH	-	540690	540912	223	79.5%
h2tg000042l_9_IGH	+	726373	726592	220	h1tg000089l_5_IGH	-	492574	492796	223	80.4%
h2tg000042l_9_IGH	+	726373	726592	220	h1tg000089l_5_IGH	-	433994	434216	223	80.4%
h2tg000042l_9_IGH	+	726364	726592	229	h1tg000089l_5_IGH	-	680526	680756	231	78.9%
h2tg000042l_9_IGH	+	726372	726591	220	h1tg000089l_5_IGH	-	223986	224218	233	76.4%
h2tg000042l_9_IGH	+	726390	726590	201	h1tg000089l_5_IGH	-	301563	301772	210	83.3%
h2tg000042l_9_IGH	+	726338	726590	253	h1tg000089l_5_IGH	-	12407	12658	252	82.3%
h2tg000042l_9_IGH	+	726364	726587	224	h1tg000089l_5_IGH	-	216624	216852	229	79.9%
h2tg000042l_9_IGH	+	726367	726583	217	h1tg000089l_5_IGH	-	300717	300940	224	79.2%
h2tg000042l_9_IGH	+	726367	726498	132	h1tg000089l_5_IGH	-	592655	592785	131	82.3%
h2tg000042l_9_IGH	+	721819	722180	362	h1tg000089l_5_IGH	-	707649	707980	332	78.2%
h2tg000042l_9_IGH	+	721819	722171	353	h1tg000089l_5_IGH	-	507443	507808	366	76.7%
h2tg000042l_9_IGH	+	721819	722171	353	h1tg000089l_5_IGH	-	459318	459683	366	76.7%
h2tg000042l_9_IGH	+	721833	722153	321	h1tg000089l_5_IGH	-	586100	586423	324	79.6%
h2tg000042l_9_IGH	+	721815	722152	338	h1tg000089l_5_IGH	-	638390	638718	329	79.2%
h2tg000042l_9_IGH	+	721815	722152	338	h1tg000089l_5_IGH	-	627522	627854	333	77.6%
h2tg000042l_9_IGH	+	721815	722152	338	h1tg000089l_5_IGH	-	616652	616984	333	77.6%
h2tg000042l_9_IGH	+	721806	722149	344	h1tg000089l_5_IGH	-	345746	346078	333	79.2%
h2tg000042l_9_IGH	+	721819	722147	329	h1tg000089l_5_IGH	-	317013	317350	338	79.9%
h2tg000042l_9_IGH	+	721828	722146	319	h1tg000089l_5_IGH	-	13278	13583	306	84.6%
h2tg000042l_9_IGH	+	721819	722136	318	h1tg000089l_5_IGH	-	389721	390006	286	78.7%
