#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h1tg000081l_7_IGH	+	759	1057	299	h1tg000084l_7_IGH	-	342114	342420	307	79.9%
h1tg000081l_7_IGH	+	762	1072	311	h1tg000084l_7_IGH	-	463554	463856	303	82.1%
h1tg000081l_7_IGH	+	763	1059	297	h1tg000084l_7_IGH	-	518193	518489	297	81.6%
h1tg000081l_7_IGH	+	763	1443	681	h1tg000084l_7_IGH	-	242560	243302	743	74.8%
h1tg000081l_7_IGH	+	763	1094	332	h1tg000084l_7_IGH	-	96633	96967	335	81.2%
h1tg000081l_7_IGH	+	763	1126	364	h1tg000084l_7_IGH	-	307261	307602	342	77.7%
h1tg000081l_7_IGH	+	763	1059	297	h1tg000084l_7_IGH	-	136466	136761	296	79.9%
h1tg000081l_7_IGH	+	763	1059	297	h1tg000084l_7_IGH	-	12028	12325	298	81.1%
h1tg000081l_7_IGH	+	763	1069	307	h1tg000084l_7_IGH	-	577282	577563	282	82.6%
h1tg000081l_7_IGH	+	763	1056	294	h1tg000084l_7_IGH	-	19395	19689	295	83.3%
h1tg000081l_7_IGH	+	764	1056	293	h1tg000084l_7_IGH	-	612908	613198	291	80.6%
h1tg000081l_7_IGH	+	764	1073	310	h1tg000084l_7_IGH	-	314064	314369	306	79.3%
h1tg000081l_7_IGH	+	764	1057	294	h1tg000084l_7_IGH	-	185861	186122	262	81.5%
h1tg000081l_7_IGH	+	764	1061	298	h1tg000084l_7_IGH	-	94468	94767	300	77.9%
h1tg000081l_7_IGH	+	766	1170	405	h1tg000084l_7_IGH	-	234424	234815	392	73.1%
h1tg000081l_7_IGH	+	767	1063	297	h1tg000084l_7_IGH	-	531248	531542	295	80.2%
h1tg000081l_7_IGH	+	767	1185	419	h1tg000084l_7_IGH	-	31517	31919	403	74.6%
h1tg000081l_7_IGH	+	971	1270	300	h1tg000084l_7_IGH	-	608421	608623	203	70.3%
h1tg000081l_7_IGH	+	1117	1443	327	h1tg000084l_7_IGH	-	421415	421752	338	70.1%
h1tg000081l_7_IGH	+	1149	1443	295	h1tg000084l_7_IGH	-	387580	387884	305	76.0%
h1tg000081l_7_IGH	+	1184	1443	260	h1tg000084l_7_IGH	-	248525	248796	272	73.5%
h1tg000081l_7_IGH	+	1184	1441	258	h1tg000084l_7_IGH	-	305348	305618	271	70.5%
h1tg000081l_7_IGH	+	1184	1380	197	h1tg000084l_7_IGH	-	322718	322926	209	75.1%
h1tg000081l_7_IGH	+	1184	1441	258	h1tg000084l_7_IGH	-	477586	477853	268	78.9%
h1tg000081l_7_IGH	+	1185	1436	252	h1tg000084l_7_IGH	-	156577	156842	266	72.6%
h1tg000081l_7_IGH	+	1189	1443	255	h1tg000084l_7_IGH	-	223373	223639	267	74.5%
h1tg000081l_7_IGH	+	1189	1443	255	h1tg000084l_7_IGH	-	626665	626963	299	78.8%
h1tg000081l_7_IGH	+	3557	3861	305	h1tg000084l_7_IGH	-	589291	589587	297	71.9%
h1tg000081l_7_IGH	+	3659	3862	204	h1tg000084l_7_IGH	-	89411	89611	201	71.6%
h1tg000081l_7_IGH	+	3665	3865	201	h1tg000084l_7_IGH	-	156823	157008	186	74.9%
h1tg000081l_7_IGH	+	3670	3903	234	h1tg000084l_7_IGH	-	477665	477884	220	75.9%
h1tg000081l_7_IGH	+	3683	3904	222	h1tg000084l_7_IGH	-	156650	156870	221	69.7%
h1tg000081l_7_IGH	+	3688	3880	193	h1tg000084l_7_IGH	-	187909	188090	182	76.4%
h1tg000081l_7_IGH	+	3694	3862	169	h1tg000084l_7_IGH	-	318336	318495	160	78.1%
h1tg000081l_7_IGH	+	3694	3862	169	h1tg000084l_7_IGH	-	535427	535594	168	78.4%
h1tg000081l_7_IGH	+	3694	3903	210	h1tg000084l_7_IGH	-	248606	248812	207	71.0%
h1tg000081l_7_IGH	+	3708	3888	181	h1tg000084l_7_IGH	-	387673	387852	180	76.0%
h1tg000081l_7_IGH	+	3859	4836	978	h1tg000084l_7_IGH	-	524168	525127	960	78.5%
h1tg000081l_7_IGH	+	3860	4840	981	h1tg000084l_7_IGH	-	190611	191553	943	77.2%
h1tg000081l_7_IGH	+	3860	4840	981	h1tg000084l_7_IGH	-	202383	203328	946	76.8%
h1tg000081l_7_IGH	+	4457	4841	385	h1tg000084l_7_IGH	-	183617	183999	383	70.8%
h1tg000081l_7_IGH	+	4457	4841	385	h1tg000084l_7_IGH	-	20685	21067	383	70.9%
h1tg000081l_7_IGH	+	12303	12632	330	h1tg000084l_7_IGH	-	197686	198034	349	82.7%
h1tg000081l_7_IGH	+	12308	12640	333	h1tg000084l_7_IGH	-	434307	434641	335	78.4%
h1tg000081l_7_IGH	+	12308	12617	310	h1tg000084l_7_IGH	-	223368	223675	308	84.7%
h1tg000081l_7_IGH	+	12309	12619	311	h1tg000084l_7_IGH	-	187801	188102	302	85.3%
h1tg000081l_7_IGH	+	12310	12632	323	h1tg000084l_7_IGH	-	421393	421718	326	80.8%
h1tg000081l_7_IGH	+	12311	12632	322	h1tg000084l_7_IGH	-	535288	535603	316	79.0%
h1tg000081l_7_IGH	+	12312	12632	321	h1tg000084l_7_IGH	-	322678	322955	278	79.1%
h1tg000081l_7_IGH	+	12322	12618	297	h1tg000084l_7_IGH	-	450	745	296	80.0%
h1tg000081l_7_IGH	+	12322	12625	304	h1tg000084l_7_IGH	-	318204	318498	295	85.1%
h1tg000081l_7_IGH	+	12323	12627	305	h1tg000084l_7_IGH	-	57780	58083	304	83.7%
h1tg000081l_7_IGH	+	12325	12631	307	h1tg000084l_7_IGH	-	477565	477869	305	81.9%
h1tg000081l_7_IGH	+	12325	12632	308	h1tg000084l_7_IGH	-	545846	546152	307	77.2%
h1tg000081l_7_IGH	+	12325	12665	341	h1tg000084l_7_IGH	-	242506	242849	344	76.6%
h1tg000081l_7_IGH	+	12325	12632	308	h1tg000084l_7_IGH	-	589151	589458	308	82.4%
h1tg000081l_7_IGH	+	12325	12627	303	h1tg000084l_7_IGH	-	566719	567026	308	82.4%
h1tg000081l_7_IGH	+	12335	12605	271	h1tg000084l_7_IGH	-	156577	156849	273	84.1%
h1tg000081l_7_IGH	+	12335	13581	1247	h1tg000084l_7_IGH	-	12041	13290	1250	72.2%
h1tg000081l_7_IGH	+	12343	12619	277	h1tg000084l_7_IGH	-	387571	387848	278	83.6%
