#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h1tg000084l_7_IGH	+	4014	10159	6146	h2tg000215l_7_IGH	+	10669	17004	6336	86.3%
h1tg000084l_7_IGH	+	4459	4561	103	h2tg000215l_7_IGH	+	11289	11397	109	79.4%
h1tg000084l_7_IGH	+	4463	4576	114	h2tg000215l_7_IGH	+	11277	11396	120	80.0%
h1tg000084l_7_IGH	+	4477	4602	126	h2tg000215l_7_IGH	+	11104	11266	163	81.7%
h1tg000084l_7_IGH	+	4482	4546	65	h2tg000215l_7_IGH	+	11335	11398	64	85.9%
h1tg000084l_7_IGH	+	13115	18502	5388	h2tg000215l_7_IGH	+	10661	16077	5417	88.7%
h1tg000084l_7_IGH	+	13562	13796	235	h2tg000215l_7_IGH	+	11125	11398	274	79.1%
h1tg000084l_7_IGH	+	13660	13823	164	h2tg000215l_7_IGH	+	11106	11266	161	75.6%
h1tg000084l_7_IGH	+	13669	13812	144	h2tg000215l_7_IGH	+	11103	11242	140	81.9%
h1tg000084l_7_IGH	+	22097	22887	791	h2tg000215l_7_IGH	+	10661	11397	737	68.5%
h1tg000084l_7_IGH	+	22185	28048	5864	h2tg000215l_7_IGH	+	10598	16253	5656	88.1%
h1tg000084l_7_IGH	+	22732	22960	229	h2tg000215l_7_IGH	+	11125	11390	266	85.0%
h1tg000084l_7_IGH	+	22745	23095	351	h2tg000215l_7_IGH	+	11122	11397	276	83.0%
h1tg000084l_7_IGH	+	22755	23142	388	h2tg000215l_7_IGH	+	11104	11377	274	86.4%
h1tg000084l_7_IGH	+	22829	23127	299	h2tg000215l_7_IGH	+	11102	11349	248	80.1%
h1tg000084l_7_IGH	+	22845	23127	283	h2tg000215l_7_IGH	+	11102	11333	232	80.0%
h1tg000084l_7_IGH	+	22909	23120	212	h2tg000215l_7_IGH	+	11102	11266	165	82.8%
h1tg000084l_7_IGH	+	22970	23139	170	h2tg000215l_7_IGH	+	11104	11266	163	78.9%
h1tg000084l_7_IGH	+	28992	29619	628	h2tg000215l_7_IGH	+	16389	17004	616	74.5%
h1tg000084l_7_IGH	+	32056	37530	5475	h2tg000215l_7_IGH	+	10661	16260	5600	87.8%
h1tg000084l_7_IGH	+	38096	38723	628	h2tg000215l_7_IGH	+	16389	17004	616	74.9%
h1tg000084l_7_IGH	+	41672	120967	79296	h2tg000215l_7_IGH	+	10666	90767	80102	98.5%
h1tg000084l_7_IGH	+	48386	48513	128	h2tg000215l_7_IGH	+	18484	18618	135	75.8%
h1tg000084l_7_IGH	+	48692	48733	42	h2tg000215l_7_IGH	+	17764	17805	42	100.0%
h1tg000084l_7_IGH	+	48734	48775	42	h2tg000215l_7_IGH	+	17722	17763	42	100.0%
h1tg000084l_7_IGH	+	50271	50426	156	h2tg000215l_7_IGH	+	19437	19599	163	91.0%
h1tg000084l_7_IGH	+	50407	50569	163	h2tg000215l_7_IGH	+	19301	19456	156	89.1%
h1tg000084l_7_IGH	+	54175	54569	395	h2tg000215l_7_IGH	+	25529	25902	374	74.2%
h1tg000084l_7_IGH	+	56514	56887	374	h2tg000215l_7_IGH	+	23196	23590	395	73.0%
