#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h1tg000089l_5_IGH	+	1	697	697	h1tg098050l_5_IGH	+	366809	367485	677	76.7%
h1tg000089l_5_IGH	+	1	697	697	h1tg098050l_5_IGH	+	50717	51789	1073	77.4%
h1tg000089l_5_IGH	+	1	321	321	h1tg098050l_5_IGH	+	703425	703745	321	83.4%
h1tg000089l_5_IGH	+	1	697	697	h1tg098050l_5_IGH	+	681212	681830	619	77.0%
h1tg000089l_5_IGH	+	1	697	697	h1tg098050l_5_IGH	+	802577	803287	711	85.2%
h1tg000089l_5_IGH	+	1	1993	1993	h1tg098050l_5_IGH	+	511510	513590	2081	82.3%
h1tg000089l_5_IGH	+	1	693	693	h1tg098050l_5_IGH	+	121446	122181	736	81.3%
h1tg000089l_5_IGH	+	1	2006	2006	h1tg098050l_5_IGH	+	651074	653423	2350	81.3%
h1tg000089l_5_IGH	+	5	391	387	h1tg098050l_5_IGH	+	527188	527584	397	77.1%
h1tg000089l_5_IGH	+	6	52300	52295	h1tg098050l_5_IGH	+	1	52140	52140	99.8%
h1tg000089l_5_IGH	+	139	1054	916	h1tg098050l_5_IGH	+	334906	335750	845	70.0%
h1tg000089l_5_IGH	+	202	691	490	h1tg098050l_5_IGH	+	124026	124790	765	74.2%
h1tg000089l_5_IGH	+	202	694	493	h1tg098050l_5_IGH	+	778445	779026	582	70.3%
h1tg000089l_5_IGH	+	494	696	203	h1tg098050l_5_IGH	+	124650	124854	205	76.2%
h1tg000089l_5_IGH	+	494	692	199	h1tg098050l_5_IGH	+	124923	125161	239	75.8%
h1tg000089l_5_IGH	+	494	694	201	h1tg098050l_5_IGH	+	512099	512322	224	73.0%
h1tg000089l_5_IGH	+	494	694	201	h1tg098050l_5_IGH	+	125215	125436	222	75.5%
h1tg000089l_5_IGH	+	498	697	200	h1tg098050l_5_IGH	+	682216	682434	219	75.9%
h1tg000089l_5_IGH	+	502	697	196	h1tg098050l_5_IGH	+	803166	803384	219	74.4%
h1tg000089l_5_IGH	+	520	697	178	h1tg098050l_5_IGH	+	803714	803895	182	78.4%
h1tg000089l_5_IGH	+	521	691	171	h1tg098050l_5_IGH	+	651820	652010	191	81.0%
h1tg000089l_5_IGH	+	521	693	173	h1tg098050l_5_IGH	+	803540	803731	192	80.8%
h1tg000089l_5_IGH	+	522	691	170	h1tg098050l_5_IGH	+	804040	804227	188	82.6%
h1tg000089l_5_IGH	+	527	697	171	h1tg098050l_5_IGH	+	804297	804486	190	82.2%
h1tg000089l_5_IGH	+	530	691	162	h1tg098050l_5_IGH	+	803986	804148	163	80.6%
h1tg000089l_5_IGH	+	530	615	86	h1tg098050l_5_IGH	+	604	687	84	78.6%
h1tg000089l_5_IGH	+	530	693	164	h1tg098050l_5_IGH	+	682460	682623	164	76.7%
h1tg000089l_5_IGH	+	530	697	168	h1tg098050l_5_IGH	+	651947	652114	168	77.6%
h1tg000089l_5_IGH	+	530	693	164	h1tg098050l_5_IGH	+	803510	803692	183	81.0%
h1tg000089l_5_IGH	+	532	697	166	h1tg098050l_5_IGH	+	804146	804311	166	80.6%
h1tg000089l_5_IGH	+	533	692	160	h1tg098050l_5_IGH	+	803454	803672	219	81.2%
h1tg000089l_5_IGH	+	534	694	161	h1tg098050l_5_IGH	+	51879	52062	184	78.1%
h1tg000089l_5_IGH	+	534	697	164	h1tg098050l_5_IGH	+	651912	652074	163	77.9%
h1tg000089l_5_IGH	+	538	677	140	h1tg098050l_5_IGH	+	367923	368060	138	74.5%
h1tg000089l_5_IGH	+	538	693	156	h1tg098050l_5_IGH	+	682353	682506	154	78.4%
h1tg000089l_5_IGH	+	538	675	138	h1tg098050l_5_IGH	+	682738	682873	136	72.8%
h1tg000089l_5_IGH	+	538	697	160	h1tg098050l_5_IGH	+	804013	804194	182	77.5%
h1tg000089l_5_IGH	+	538	697	160	h1tg098050l_5_IGH	+	651974	652153	180	84.4%
h1tg000089l_5_IGH	+	538	697	160	h1tg098050l_5_IGH	+	682411	682588	178	76.9%
h1tg000089l_5_IGH	+	538	697	160	h1tg098050l_5_IGH	+	682279	682471	193	83.5%
h1tg000089l_5_IGH	+	538	697	160	h1tg098050l_5_IGH	+	803615	803774	160	80.5%
h1tg000089l_5_IGH	+	543	694	152	h1tg098050l_5_IGH	+	51710	51883	174	80.8%
h1tg000089l_5_IGH	+	543	694	152	h1tg098050l_5_IGH	+	51424	51628	205	80.1%
h1tg000089l_5_IGH	+	544	713	170	h1tg098050l_5_IGH	+	367871	368084	214	78.7%
h1tg000089l_5_IGH	+	547	697	151	h1tg098050l_5_IGH	+	651653	651801	149	75.0%
h1tg000089l_5_IGH	+	547	697	151	h1tg098050l_5_IGH	+	651748	651919	172	82.0%
h1tg000089l_5_IGH	+	547	697	151	h1tg098050l_5_IGH	+	651690	651840	151	80.7%
h1tg000089l_5_IGH	+	547	697	151	h1tg098050l_5_IGH	+	651729	651879	151	83.3%
h1tg000089l_5_IGH	+	554	697	144	h1tg098050l_5_IGH	+	803970	804116	147	80.4%
h1tg000089l_5_IGH	+	557	691	135	h1tg098050l_5_IGH	+	124928	125063	136	79.3%
h1tg000089l_5_IGH	+	558	694	137	h1tg098050l_5_IGH	+	512224	512362	139	85.4%
h1tg000089l_5_IGH	+	558	677	120	h1tg098050l_5_IGH	+	682738	682856	119	79.0%
h1tg000089l_5_IGH	+	561	697	137	h1tg098050l_5_IGH	+	121978	122088	111	81.1%
h1tg000089l_5_IGH	+	580	697	118	h1tg098050l_5_IGH	+	124372	124504	133	76.3%
h1tg000089l_5_IGH	+	609	692	84	h1tg098050l_5_IGH	+	525	610	86	81.0%
h1tg000089l_5_IGH	+	731	1441	711	h1tg098050l_5_IGH	+	234449	235223	775	71.1%
h1tg000089l_5_IGH	+	760	1077	318	h1tg098050l_5_IGH	+	403208	403525	318	82.8%
h1tg000089l_5_IGH	+	760	1067	308	h1tg098050l_5_IGH	+	855399	855737	339	72.3%
h1tg000089l_5_IGH	+	763	1040	278	h1tg098050l_5_IGH	+	528571	528848	278	78.9%
h1tg000089l_5_IGH	+	763	1055	293	h1tg098050l_5_IGH	+	783906	784198	293	80.7%
h1tg000089l_5_IGH	+	763	1069	307	h1tg098050l_5_IGH	+	57625	57931	307	79.6%
h1tg000089l_5_IGH	+	763	1058	296	h1tg098050l_5_IGH	+	559245	559544	300	78.7%
h1tg000089l_5_IGH	+	765	1054	290	h1tg098050l_5_IGH	+	617733	618021	289	79.8%
h1tg000089l_5_IGH	+	765	1058	294	h1tg098050l_5_IGH	+	215285	215581	297	81.9%
h1tg000089l_5_IGH	+	768	1079	312	h1tg098050l_5_IGH	+	708737	709045	309	81.8%
h1tg000089l_5_IGH	+	1182	1441	260	h1tg098050l_5_IGH	+	399206	399472	267	74.2%
h1tg000089l_5_IGH	+	1187	1322	136	h1tg098050l_5_IGH	+	3709	3856	148	75.0%
h1tg000089l_5_IGH	+	1188	1442	255	h1tg098050l_5_IGH	+	841590	841853	264	78.6%
h1tg000089l_5_IGH	+	1436	1989	554	h1tg098050l_5_IGH	+	779455	780306	852	79.0%
h1tg000089l_5_IGH	+	1436	1989	554	h1tg098050l_5_IGH	+	52368	52911	544	80.4%
h1tg000089l_5_IGH	+	1436	1989	554	h1tg098050l_5_IGH	+	125945	126497	553	80.3%
h1tg000089l_5_IGH	+	2482	2826	345	h1tg098050l_5_IGH	+	126494	126833	340	73.2%
