#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h1tg000081l_7_IGH	+	750	1040	291	h2tg000215l_7_IGH	+	234274	234578	305	69.7%
h1tg000081l_7_IGH	+	759	1057	299	h2tg000215l_7_IGH	+	587016	587322	307	77.5%
h1tg000081l_7_IGH	+	759	1057	299	h2tg000215l_7_IGH	+	483743	484048	306	78.5%
h1tg000081l_7_IGH	+	759	1057	299	h2tg000215l_7_IGH	+	459893	460198	306	78.5%
h1tg000081l_7_IGH	+	759	1057	299	h2tg000215l_7_IGH	+	518024	518329	306	79.2%
h1tg000081l_7_IGH	+	759	1057	299	h2tg000215l_7_IGH	+	562299	562605	307	79.9%
h1tg000081l_7_IGH	+	759	1057	299	h2tg000215l_7_IGH	+	410913	411219	307	80.2%
h1tg000081l_7_IGH	+	759	1057	299	h2tg000215l_7_IGH	+	435158	435464	307	81.2%
h1tg000081l_7_IGH	+	762	1072	311	h2tg000215l_7_IGH	+	281205	281507	303	82.4%
h1tg000081l_7_IGH	+	763	1058	296	h2tg000215l_7_IGH	+	916217	916512	296	79.9%
h1tg000081l_7_IGH	+	763	1059	297	h2tg000215l_7_IGH	+	120221	120517	297	82.0%
h1tg000081l_7_IGH	+	763	1443	681	h2tg000215l_7_IGH	+	779620	780362	743	75.1%
h1tg000081l_7_IGH	+	763	1088	326	h2tg000215l_7_IGH	+	715361	715650	290	80.1%
h1tg000081l_7_IGH	+	763	1088	326	h2tg000215l_7_IGH	+	621716	622005	290	80.1%
h1tg000081l_7_IGH	+	763	1059	297	h2tg000215l_7_IGH	+	899455	899750	296	80.3%
h1tg000081l_7_IGH	+	763	1059	297	h2tg000215l_7_IGH	+	1012779	1013076	298	81.4%
h1tg000081l_7_IGH	+	763	1072	310	h2tg000215l_7_IGH	+	80588	80874	287	83.2%
h1tg000081l_7_IGH	+	763	1056	294	h2tg000215l_7_IGH	+	1005437	1005731	295	82.9%
h1tg000081l_7_IGH	+	764	1094	331	h2tg000215l_7_IGH	+	939180	939517	338	81.7%
h1tg000081l_7_IGH	+	764	1055	292	h2tg000215l_7_IGH	+	44767	45056	290	80.6%
h1tg000081l_7_IGH	+	764	1073	310	h2tg000215l_7_IGH	+	614943	615248	306	78.9%
h1tg000081l_7_IGH	+	764	1057	294	h2tg000215l_7_IGH	+	852033	852294	262	81.5%
h1tg000081l_7_IGH	+	764	1061	298	h2tg000215l_7_IGH	+	941407	941706	300	78.5%
h1tg000081l_7_IGH	+	765	1052	288	h2tg000215l_7_IGH	+	71898	72191	294	81.9%
h1tg000081l_7_IGH	+	766	1170	405	h2tg000215l_7_IGH	+	788104	788495	392	72.8%
h1tg000081l_7_IGH	+	767	1063	297	h2tg000215l_7_IGH	+	107167	107461	295	80.2%
h1tg000081l_7_IGH	+	768	1025	258	h2tg000215l_7_IGH	+	643316	643583	268	78.6%
h1tg000081l_7_IGH	+	769	1185	417	h2tg000215l_7_IGH	+	990668	991068	401	74.7%
h1tg000081l_7_IGH	+	770	1045	276	h2tg000215l_7_IGH	+	694714	694994	281	77.5%
h1tg000081l_7_IGH	+	865	1056	192	h2tg000215l_7_IGH	+	232893	233088	196	82.8%
h1tg000081l_7_IGH	+	971	1270	300	h2tg000215l_7_IGH	+	49348	49550	203	70.3%
h1tg000081l_7_IGH	+	1117	1443	327	h2tg000215l_7_IGH	+	334032	334369	338	70.1%
h1tg000081l_7_IGH	+	1117	1443	327	h2tg000215l_7_IGH	+	323167	323503	337	70.0%
h1tg000081l_7_IGH	+	1149	1443	295	h2tg000215l_7_IGH	+	365346	365650	305	76.0%
h1tg000081l_7_IGH	+	1184	1467	284	h2tg000215l_7_IGH	+	650404	650695	292	73.2%
h1tg000081l_7_IGH	+	1184	1442	259	h2tg000215l_7_IGH	+	717339	717610	272	70.7%
h1tg000081l_7_IGH	+	1184	1442	259	h2tg000215l_7_IGH	+	623694	623965	272	70.7%
h1tg000081l_7_IGH	+	1184	1380	197	h2tg000215l_7_IGH	+	606509	606717	209	75.1%
h1tg000081l_7_IGH	+	1184	1443	260	h2tg000215l_7_IGH	+	774124	774395	272	72.7%
h1tg000081l_7_IGH	+	1184	1441	258	h2tg000215l_7_IGH	+	269267	269534	268	78.5%
h1tg000081l_7_IGH	+	1185	1436	252	h2tg000215l_7_IGH	+	879371	879636	266	72.6%
h1tg000081l_7_IGH	+	1187	1384	198	h2tg000215l_7_IGH	+	254211	254420	210	77.8%
h1tg000081l_7_IGH	+	1189	1443	255	h2tg000215l_7_IGH	+	799294	799560	267	74.5%
h1tg000081l_7_IGH	+	1189	1443	255	h2tg000215l_7_IGH	+	30913	31211	299	78.8%
h1tg000081l_7_IGH	+	3659	3862	204	h2tg000215l_7_IGH	+	651096	651310	215	76.2%
h1tg000081l_7_IGH	+	3659	3862	204	h2tg000215l_7_IGH	+	946523	946723	201	71.1%
h1tg000081l_7_IGH	+	3665	3862	198	h2tg000215l_7_IGH	+	631418	631600	183	73.9%
h1tg000081l_7_IGH	+	3665	3865	201	h2tg000215l_7_IGH	+	879205	879390	186	74.9%
h1tg000081l_7_IGH	+	3670	3903	234	h2tg000215l_7_IGH	+	269236	269455	220	75.9%
h1tg000081l_7_IGH	+	3682	3746	65	h2tg000215l_7_IGH	+	681890	681954	65	75.4%
h1tg000081l_7_IGH	+	3683	3904	222	h2tg000215l_7_IGH	+	879343	879563	221	69.2%
h1tg000081l_7_IGH	+	3685	3863	179	h2tg000215l_7_IGH	+	178277	178453	177	76.8%
h1tg000081l_7_IGH	+	3688	3880	193	h2tg000215l_7_IGH	+	850068	850249	182	73.6%
h1tg000081l_7_IGH	+	3690	3862	173	h2tg000215l_7_IGH	+	679138	679310	173	80.9%
h1tg000081l_7_IGH	+	3693	3862	170	h2tg000215l_7_IGH	+	708390	708557	168	79.8%
h1tg000081l_7_IGH	+	3694	3862	169	h2tg000215l_7_IGH	+	689951	690117	167	75.4%
h1tg000081l_7_IGH	+	3694	3862	169	h2tg000215l_7_IGH	+	610938	611098	161	78.7%
h1tg000081l_7_IGH	+	3694	3862	169	h2tg000215l_7_IGH	+	103114	103281	168	78.4%
h1tg000081l_7_IGH	+	3694	3903	210	h2tg000215l_7_IGH	+	774108	774314	207	71.0%
h1tg000081l_7_IGH	+	3694	3861	168	h2tg000215l_7_IGH	+	68532	68699	168	77.4%
h1tg000081l_7_IGH	+	3708	3888	181	h2tg000215l_7_IGH	+	365378	365557	180	76.0%
h1tg000081l_7_IGH	+	3715	3862	148	h2tg000215l_7_IGH	+	246181	246329	149	77.7%
h1tg000081l_7_IGH	+	3857	4840	984	h2tg000215l_7_IGH	+	846597	847547	951	77.6%
h1tg000081l_7_IGH	+	3859	4836	978	h2tg000215l_7_IGH	+	113576	114535	960	78.7%
h1tg000081l_7_IGH	+	3860	4840	981	h2tg000215l_7_IGH	+	819597	820540	944	77.4%
h1tg000081l_7_IGH	+	3860	4840	981	h2tg000215l_7_IGH	+	837612	838556	945	77.2%
h1tg000081l_7_IGH	+	3860	4840	981	h2tg000215l_7_IGH	+	828604	829548	945	77.2%
h1tg000081l_7_IGH	+	4457	4841	385	h2tg000215l_7_IGH	+	854156	854538	383	70.8%
h1tg000081l_7_IGH	+	12303	12633	331	h2tg000215l_7_IGH	+	840125	840460	336	80.9%
h1tg000081l_7_IGH	+	12303	12633	331	h2tg000215l_7_IGH	+	831117	831452	336	80.9%
h1tg000081l_7_IGH	+	12303	12632	330	h2tg000215l_7_IGH	+	822109	822457	349	82.7%
h1tg000081l_7_IGH	+	12308	12640	333	h2tg000215l_7_IGH	+	310425	310760	336	78.4%
h1tg000081l_7_IGH	+	12308	12617	310	h2tg000215l_7_IGH	+	799258	799565	308	84.7%
h1tg000081l_7_IGH	+	12309	12632	324	h2tg000215l_7_IGH	+	850056	850370	315	82.4%
h1tg000081l_7_IGH	+	12309	12631	323	h2tg000215l_7_IGH	+	543699	544016	318	81.1%
h1tg000081l_7_IGH	+	12309	12631	323	h2tg000215l_7_IGH	+	533257	533574	318	81.1%
h1tg000081l_7_IGH	+	12309	12633	325	h2tg000215l_7_IGH	+	498977	499295	319	82.1%
h1tg000081l_7_IGH	+	12310	12631	322	h2tg000215l_7_IGH	+	334066	334388	323	80.4%
h1tg000081l_7_IGH	+	12310	12625	316	h2tg000215l_7_IGH	+	323201	323516	316	80.6%
h1tg000081l_7_IGH	+	12311	12632	322	h2tg000215l_7_IGH	+	103105	103420	316	79.0%
h1tg000081l_7_IGH	+	12312	12632	321	h2tg000215l_7_IGH	+	606480	606753	274	78.0%
h1tg000081l_7_IGH	+	12322	12621	300	h2tg000215l_7_IGH	+	689948	690235	288	83.3%
h1tg000081l_7_IGH	+	12322	12619	298	h2tg000215l_7_IGH	+	1024344	1024640	297	81.4%
h1tg000081l_7_IGH	+	12322	12623	302	h2tg000215l_7_IGH	+	610935	611228	294	85.7%
h1tg000081l_7_IGH	+	12323	12622	300	h2tg000215l_7_IGH	+	964976	965272	297	82.4%
h1tg000081l_7_IGH	+	12324	12626	303	h2tg000215l_7_IGH	+	424002	424304	303	82.8%
h1tg000081l_7_IGH	+	12324	12631	308	h2tg000215l_7_IGH	+	448242	448549	308	82.5%
h1tg000081l_7_IGH	+	12325	12611	287	h2tg000215l_7_IGH	+	708391	708671	281	80.4%
h1tg000081l_7_IGH	+	12325	12631	307	h2tg000215l_7_IGH	+	269251	269555	305	81.6%
h1tg000081l_7_IGH	+	12325	12632	308	h2tg000215l_7_IGH	+	92535	92847	313	76.9%
h1tg000081l_7_IGH	+	12325	12623	299	h2tg000215l_7_IGH	+	780073	780373	301	80.4%
h1tg000081l_7_IGH	+	12326	12632	307	h2tg000215l_7_IGH	+	575389	575695	307	82.1%
h1tg000081l_7_IGH	+	12335	12605	271	h2tg000215l_7_IGH	+	879364	879636	273	83.7%
