#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h2tg000149l_4_IGH	+	683	1070	388	h2tg000215l_7_IGH	+	911478	911896	419	75.4%
h2tg000149l_4_IGH	+	761	1441	681	h2tg000215l_7_IGH	+	779620	780362	743	75.1%
h2tg000149l_4_IGH	+	761	1057	297	h2tg000215l_7_IGH	+	1012779	1013076	298	81.4%
h2tg000149l_4_IGH	+	761	1054	294	h2tg000215l_7_IGH	+	1005437	1005731	295	82.9%
h2tg000149l_4_IGH	+	762	1023	262	h2tg000215l_7_IGH	+	761372	761637	266	78.2%
h2tg000149l_4_IGH	+	762	1071	310	h2tg000215l_7_IGH	+	614943	615248	306	78.9%
h2tg000149l_4_IGH	+	762	1059	298	h2tg000215l_7_IGH	+	941407	941706	300	78.5%
h2tg000149l_4_IGH	+	764	1168	405	h2tg000215l_7_IGH	+	788104	788495	392	72.8%
h2tg000149l_4_IGH	+	766	1023	258	h2tg000215l_7_IGH	+	643316	643583	268	78.6%
h2tg000149l_4_IGH	+	767	1183	417	h2tg000215l_7_IGH	+	990668	991068	401	74.7%
h2tg000149l_4_IGH	+	863	1054	192	h2tg000215l_7_IGH	+	232893	233088	196	82.8%
h2tg000149l_4_IGH	+	1147	1441	295	h2tg000215l_7_IGH	+	365346	365650	305	76.0%
h2tg000149l_4_IGH	+	1155	1440	286	h2tg000215l_7_IGH	+	946528	946842	315	75.5%
h2tg000149l_4_IGH	+	1182	1441	260	h2tg000215l_7_IGH	+	310458	310726	269	72.9%
h2tg000149l_4_IGH	+	3548	3869	322	h2tg000215l_7_IGH	+	964857	965152	296	72.0%
h2tg000149l_4_IGH	+	3663	3860	198	h2tg000215l_7_IGH	+	631418	631600	183	73.9%
h2tg000149l_4_IGH	+	3663	3863	201	h2tg000215l_7_IGH	+	879205	879390	186	74.9%
h2tg000149l_4_IGH	+	3668	3901	234	h2tg000215l_7_IGH	+	269236	269455	220	75.9%
h2tg000149l_4_IGH	+	3681	3860	180	h2tg000215l_7_IGH	+	780062	780244	183	72.8%
h2tg000149l_4_IGH	+	3683	3861	179	h2tg000215l_7_IGH	+	178277	178453	177	76.8%
h2tg000149l_4_IGH	+	3686	3878	193	h2tg000215l_7_IGH	+	850068	850249	182	73.6%
h2tg000149l_4_IGH	+	3688	3860	173	h2tg000215l_7_IGH	+	648869	649039	171	80.1%
h2tg000149l_4_IGH	+	3690	3859	170	h2tg000215l_7_IGH	+	323214	323383	170	78.8%
h2tg000149l_4_IGH	+	3690	3859	170	h2tg000215l_7_IGH	+	334079	334248	170	80.0%
h2tg000149l_4_IGH	+	3691	3860	170	h2tg000215l_7_IGH	+	708390	708557	168	79.8%
h2tg000149l_4_IGH	+	3691	3860	170	h2tg000215l_7_IGH	+	254191	254360	170	75.9%
h2tg000149l_4_IGH	+	3692	3886	195	h2tg000215l_7_IGH	+	547284	547477	194	69.3%
h2tg000149l_4_IGH	+	3692	3886	195	h2tg000215l_7_IGH	+	536842	537035	194	69.3%
h2tg000149l_4_IGH	+	3692	3860	169	h2tg000215l_7_IGH	+	526396	526563	168	73.9%
h2tg000149l_4_IGH	+	3692	3886	195	h2tg000215l_7_IGH	+	502556	502748	193	69.3%
h2tg000149l_4_IGH	+	3692	3860	169	h2tg000215l_7_IGH	+	492115	492282	168	73.9%
h2tg000149l_4_IGH	+	3692	3860	169	h2tg000215l_7_IGH	+	468266	468432	167	72.4%
h2tg000149l_4_IGH	+	3692	3886	195	h2tg000215l_7_IGH	+	444423	444616	194	70.6%
h2tg000149l_4_IGH	+	3692	3860	169	h2tg000215l_7_IGH	+	610938	611098	161	78.7%
h2tg000149l_4_IGH	+	3692	3860	169	h2tg000215l_7_IGH	+	103114	103281	168	78.4%
h2tg000149l_4_IGH	+	3692	3860	169	h2tg000215l_7_IGH	+	717323	717492	170	81.7%
h2tg000149l_4_IGH	+	3692	3860	169	h2tg000215l_7_IGH	+	623678	623847	170	81.7%
h2tg000149l_4_IGH	+	3692	3901	210	h2tg000215l_7_IGH	+	774108	774314	207	71.0%
h2tg000149l_4_IGH	+	3692	3860	169	h2tg000215l_7_IGH	+	606493	606661	169	76.3%
h2tg000149l_4_IGH	+	3692	3848	157	h2tg000215l_7_IGH	+	1024347	1024503	157	80.9%
h2tg000149l_4_IGH	+	3693	3886	194	h2tg000215l_7_IGH	+	571566	571760	195	71.0%
h2tg000149l_4_IGH	+	3693	3886	194	h2tg000215l_7_IGH	+	420181	420375	195	71.0%
h2tg000149l_4_IGH	+	3713	3860	148	h2tg000215l_7_IGH	+	246181	246329	149	77.7%
h2tg000149l_4_IGH	+	3857	4834	978	h2tg000215l_7_IGH	+	113576	114535	960	78.7%
h2tg000149l_4_IGH	+	3857	4836	980	h2tg000215l_7_IGH	+	136356	137355	1000	70.5%
h2tg000149l_4_IGH	+	3858	4838	981	h2tg000215l_7_IGH	+	214007	214986	980	73.8%
h2tg000149l_4_IGH	+	4433	4842	410	h2tg000215l_7_IGH	+	112300	112684	385	74.7%
h2tg000149l_4_IGH	+	12306	12636	331	h2tg000215l_7_IGH	+	840125	840460	336	80.9%
h2tg000149l_4_IGH	+	12306	12636	331	h2tg000215l_7_IGH	+	831117	831452	336	80.9%
h2tg000149l_4_IGH	+	12306	12635	330	h2tg000215l_7_IGH	+	822109	822457	349	82.7%
h2tg000149l_4_IGH	+	12310	12631	322	h2tg000215l_7_IGH	+	774090	774411	322	80.1%
h2tg000149l_4_IGH	+	12311	12620	310	h2tg000215l_7_IGH	+	799258	799565	308	84.7%
h2tg000149l_4_IGH	+	12312	12635	324	h2tg000215l_7_IGH	+	850056	850370	315	82.4%
h2tg000149l_4_IGH	+	12312	12634	323	h2tg000215l_7_IGH	+	543699	544016	318	81.1%
h2tg000149l_4_IGH	+	12312	12634	323	h2tg000215l_7_IGH	+	533257	533574	318	81.1%
h2tg000149l_4_IGH	+	12312	12636	325	h2tg000215l_7_IGH	+	498977	499295	319	82.1%
h2tg000149l_4_IGH	+	12325	12624	300	h2tg000215l_7_IGH	+	689948	690235	288	83.3%
h2tg000149l_4_IGH	+	12325	12626	302	h2tg000215l_7_IGH	+	610935	611228	294	85.7%
h2tg000149l_4_IGH	+	12327	12629	303	h2tg000215l_7_IGH	+	551119	551421	303	80.9%
h2tg000149l_4_IGH	+	12327	12634	308	h2tg000215l_7_IGH	+	472105	472412	308	79.9%
h2tg000149l_4_IGH	+	12327	12631	305	h2tg000215l_7_IGH	+	506382	506686	305	81.0%
h2tg000149l_4_IGH	+	12327	12629	303	h2tg000215l_7_IGH	+	424002	424304	303	82.8%
h2tg000149l_4_IGH	+	12327	12634	308	h2tg000215l_7_IGH	+	448242	448549	308	82.5%
h2tg000149l_4_IGH	+	12327	12636	310	h2tg000215l_7_IGH	+	399747	400056	310	81.6%
h2tg000149l_4_IGH	+	12328	12634	307	h2tg000215l_7_IGH	+	269251	269555	305	81.6%
h2tg000149l_4_IGH	+	12328	12626	299	h2tg000215l_7_IGH	+	780073	780373	301	80.4%
h2tg000149l_4_IGH	+	12328	12635	308	h2tg000215l_7_IGH	+	92535	92847	313	76.9%
h2tg000149l_4_IGH	+	12328	12568	241	h2tg000215l_7_IGH	+	254192	254433	242	80.9%
h2tg000149l_4_IGH	+	12329	12635	307	h2tg000215l_7_IGH	+	575389	575695	307	82.1%
h2tg000149l_4_IGH	+	12347	12621	275	h2tg000215l_7_IGH	+	246179	246451	273	80.8%
h2tg000149l_4_IGH	+	13267	13586	320	h2tg000215l_7_IGH	+	281166	281488	323	82.1%
h2tg000149l_4_IGH	+	13277	13584	308	h2tg000215l_7_IGH	+	916193	916500	308	85.9%
h2tg000149l_4_IGH	+	13277	13495	219	h2tg000215l_7_IGH	+	766668	766890	223	80.8%
