#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h2tg000149l_4_IGH	+	683	1070	388	h2tg000042l_9_IGH	+	624303	624720	418	76.0%
h2tg000149l_4_IGH	+	760	1071	312	h2tg000042l_9_IGH	+	437317	437624	308	79.1%
h2tg000149l_4_IGH	+	761	1441	681	h2tg000042l_9_IGH	+	508399	509141	743	75.1%
h2tg000149l_4_IGH	+	761	1057	297	h2tg000042l_9_IGH	+	736945	737242	298	81.1%
h2tg000149l_4_IGH	+	761	1054	294	h2tg000042l_9_IGH	+	729581	729875	295	83.3%
h2tg000149l_4_IGH	+	762	1023	262	h2tg000042l_9_IGH	+	490115	490380	266	78.2%
h2tg000149l_4_IGH	+	762	1059	298	h2tg000042l_9_IGH	+	654339	654638	300	77.9%
h2tg000149l_4_IGH	+	764	1168	405	h2tg000042l_9_IGH	+	516886	517277	392	73.1%
h2tg000149l_4_IGH	+	765	1183	419	h2tg000042l_9_IGH	+	717350	717752	403	74.6%
h2tg000149l_4_IGH	+	1147	1441	295	h2tg000042l_9_IGH	+	339229	339533	305	76.0%
h2tg000149l_4_IGH	+	1155	1440	286	h2tg000042l_9_IGH	+	659500	659814	315	75.5%
h2tg000149l_4_IGH	+	1182	1441	260	h2tg000042l_9_IGH	+	293968	294236	269	72.5%
h2tg000149l_4_IGH	+	3548	3869	322	h2tg000042l_9_IGH	+	691195	691490	296	72.0%
h2tg000149l_4_IGH	+	3663	3863	201	h2tg000042l_9_IGH	+	592030	592215	186	74.9%
h2tg000149l_4_IGH	+	3668	3901	234	h2tg000042l_9_IGH	+	250685	250904	220	75.9%
h2tg000149l_4_IGH	+	3681	3860	180	h2tg000042l_9_IGH	+	508841	509023	183	72.8%
h2tg000149l_4_IGH	+	3686	3824	139	h2tg000042l_9_IGH	+	503017	503186	170	67.6%
h2tg000149l_4_IGH	+	3686	3878	193	h2tg000042l_9_IGH	+	563610	563791	182	76.4%
h2tg000149l_4_IGH	+	3690	3833	144	h2tg000042l_9_IGH	+	161927	162101	175	68.1%
h2tg000149l_4_IGH	+	3690	3860	171	h2tg000042l_9_IGH	+	161787	161962	176	80.6%
