#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h2tg000042l_9_IGH	+	18116	18851	736	h2tg035618l_1_IGH	+	848567	849307	741	66.8%
h2tg000042l_9_IGH	+	18117	18842	726	h2tg035618l_1_IGH	+	671040	671761	722	65.4%
h2tg000042l_9_IGH	+	18371	20921	2551	h2tg035618l_1_IGH	+	840875	843379	2505	70.4%
h2tg000042l_9_IGH	+	18371	21345	2975	h2tg035618l_1_IGH	+	338932	341872	2941	70.9%
h2tg000042l_9_IGH	+	19629	20915	1287	h2tg035618l_1_IGH	+	522164	523459	1296	72.9%
h2tg000042l_9_IGH	+	19629	20915	1287	h2tg035618l_1_IGH	+	463619	464914	1296	72.9%
h2tg000042l_9_IGH	+	20346	21908	1563	h2tg035618l_1_IGH	+	565165	566459	1295	63.9%
h2tg000042l_9_IGH	+	20346	21908	1563	h2tg035618l_1_IGH	+	540907	542200	1294	63.9%
h2tg000042l_9_IGH	+	20346	21908	1563	h2tg035618l_1_IGH	+	506608	507905	1298	63.8%
h2tg000042l_9_IGH	+	20346	21908	1563	h2tg035618l_1_IGH	+	482359	483652	1294	64.0%
h2tg000042l_9_IGH	+	20346	21908	1563	h2tg035618l_1_IGH	+	448062	449359	1298	63.8%
h2tg000042l_9_IGH	+	20346	21908	1563	h2tg035618l_1_IGH	+	423815	425110	1296	63.5%
h2tg000042l_9_IGH	+	20394	20649	256	h2tg035618l_1_IGH	+	598754	599013	260	75.8%
h2tg000042l_9_IGH	+	22666	22919	254	h2tg035618l_1_IGH	+	171461	171683	223	80.0%
h2tg000042l_9_IGH	+	22679	23000	322	h2tg035618l_1_IGH	+	476828	477157	330	73.5%
h2tg000042l_9_IGH	+	22679	23000	322	h2tg035618l_1_IGH	+	418303	418633	331	72.2%
h2tg000042l_9_IGH	+	22679	23000	322	h2tg035618l_1_IGH	+	535376	535705	330	73.9%
h2tg000042l_9_IGH	+	22679	22898	220	h2tg035618l_1_IGH	+	560112	560334	223	79.5%
h2tg000042l_9_IGH	+	22679	22898	220	h2tg035618l_1_IGH	+	501561	501783	223	79.5%
h2tg000042l_9_IGH	+	22679	22898	220	h2tg035618l_1_IGH	+	443015	443237	223	79.9%
h2tg000042l_9_IGH	+	22679	22907	229	h2tg035618l_1_IGH	+	699702	699932	231	78.9%
h2tg000042l_9_IGH	+	22680	22902	223	h2tg035618l_1_IGH	+	233194	233425	232	76.7%
h2tg000042l_9_IGH	+	22681	22881	201	h2tg035618l_1_IGH	+	310799	311008	210	83.3%
h2tg000042l_9_IGH	+	22681	22903	223	h2tg035618l_1_IGH	+	862192	862419	228	80.7%
h2tg000042l_9_IGH	+	22681	22933	253	h2tg035618l_1_IGH	+	12407	12658	252	82.3%
h2tg000042l_9_IGH	+	22684	22907	224	h2tg035618l_1_IGH	+	225837	226065	229	79.5%
h2tg000042l_9_IGH	+	22688	22904	217	h2tg035618l_1_IGH	+	309954	310177	224	78.7%
h2tg000042l_9_IGH	+	22773	22904	132	h2tg035618l_1_IGH	+	612127	612257	131	82.3%
h2tg000042l_9_IGH	+	27091	27452	362	h2tg035618l_1_IGH	+	727513	727845	333	78.2%
h2tg000042l_9_IGH	+	27100	27452	353	h2tg035618l_1_IGH	+	526861	527227	367	76.9%
