#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h1tg000084l_7_IGH	+	1	1754	1754	h2tg000042l_9_IGH	+	29766	31515	1750	91.0%
h1tg000084l_7_IGH	+	1	9984	9984	h2tg000042l_9_IGH	+	67948	77554	9607	91.4%
h1tg000084l_7_IGH	+	1	29801	29801	h2tg000042l_9_IGH	+	49354	78796	29443	88.8%
h1tg000084l_7_IGH	+	1	236904	236904	h2tg000042l_9_IGH	+	39878	276618	236741	99.9%
h1tg000084l_7_IGH	+	29	1754	1726	h2tg000042l_9_IGH	+	77075	78796	1722	88.7%
h1tg000084l_7_IGH	+	29	20094	20066	h2tg000042l_9_IGH	+	58249	78796	20548	90.6%
h1tg000084l_7_IGH	+	1195	1754	560	h2tg000042l_9_IGH	+	49681	50235	555	81.4%
h1tg000084l_7_IGH	+	1709	38919	37211	h2tg000042l_9_IGH	+	31974	69678	37705	89.1%
h1tg000084l_7_IGH	+	1709	10159	8451	h2tg000042l_9_IGH	+	79258	87851	8594	87.2%
h1tg000084l_7_IGH	+	3947	4565	619	h2tg000042l_9_IGH	+	62087	62768	682	66.1%
h1tg000084l_7_IGH	+	4037	4610	574	h2tg000042l_9_IGH	+	62002	62749	748	69.9%
h1tg000084l_7_IGH	+	4446	4561	116	h2tg000042l_9_IGH	+	44362	44486	125	75.7%
h1tg000084l_7_IGH	+	4446	4565	120	h2tg000042l_9_IGH	+	62673	62800	128	81.4%
h1tg000084l_7_IGH	+	4446	4573	128	h2tg000042l_9_IGH	+	34865	34985	121	85.1%
h1tg000084l_7_IGH	+	4454	4573	120	h2tg000042l_9_IGH	+	34791	34921	131	85.7%
h1tg000084l_7_IGH	+	4454	4561	108	h2tg000042l_9_IGH	+	34938	35053	116	84.9%
h1tg000084l_7_IGH	+	4454	4752	299	h2tg000042l_9_IGH	+	44353	44663	311	73.3%
h1tg000084l_7_IGH	+	4454	4565	112	h2tg000042l_9_IGH	+	62631	62752	122	84.7%
h1tg000084l_7_IGH	+	4455	4573	119	h2tg000042l_9_IGH	+	34836	34953	118	85.5%
h1tg000084l_7_IGH	+	4455	4725	271	h2tg000042l_9_IGH	+	34901	35187	287	75.4%
h1tg000084l_7_IGH	+	4459	4546	88	h2tg000042l_9_IGH	+	82142	82235	94	77.0%
