#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h2tg000149l_4_IGH	+	1	695	695	h2tg000149l_4_IGH	+	53247	54317	1071	77.3%
h2tg000149l_4_IGH	+	1	690	690	h2tg000149l_4_IGH	+	696325	697029	705	85.5%
h2tg000149l_4_IGH	+	1	695	695	h2tg000149l_4_IGH	+	544956	545720	765	85.7%
h2tg000149l_4_IGH	+	1	844213	844213	h2tg000149l_4_IGH	+	1	844213	844213	100.0%
h2tg000149l_4_IGH	+	2	690	689	h2tg000149l_4_IGH	+	575076	575667	592	77.7%
h2tg000149l_4_IGH	+	2	690	689	h2tg000149l_4_IGH	+	123491	124261	771	82.2%
h2tg000149l_4_IGH	+	3	389	387	h2tg000149l_4_IGH	+	414018	414414	397	77.1%
h2tg000149l_4_IGH	+	6	319	314	h2tg000149l_4_IGH	+	597176	597488	313	83.3%
h2tg000149l_4_IGH	+	7	1993	1987	h2tg000149l_4_IGH	+	398348	400419	2072	82.3%
h2tg000149l_4_IGH	+	24	538	515	h2tg000149l_4_IGH	+	587856	588417	562	65.7%
h2tg000149l_4_IGH	+	200	694	495	h2tg000149l_4_IGH	+	126067	126895	829	75.2%
h2tg000149l_4_IGH	+	200	1989	1790	h2tg000149l_4_IGH	+	672190	674051	1862	69.5%
h2tg000149l_4_IGH	+	489	691	203	h2tg000149l_4_IGH	+	698780	698975	196	75.9%
h2tg000149l_4_IGH	+	492	690	199	h2tg000149l_4_IGH	+	126964	127202	239	75.8%
h2tg000149l_4_IGH	+	500	695	196	h2tg000149l_4_IGH	+	54316	54530	215	72.8%
h2tg000149l_4_IGH	+	514	695	182	h2tg000149l_4_IGH	+	545578	545759	182	77.9%
h2tg000149l_4_IGH	+	518	690	173	h2tg000149l_4_IGH	+	698129	698324	196	78.5%
h2tg000149l_4_IGH	+	520	689	170	h2tg000149l_4_IGH	+	698493	698680	188	82.0%
h2tg000149l_4_IGH	+	520	686	167	h2tg000149l_4_IGH	+	698212	698378	167	81.1%
h2tg000149l_4_IGH	+	525	691	167	h2tg000149l_4_IGH	+	576234	576399	166	75.8%
h2tg000149l_4_IGH	+	525	690	166	h2tg000149l_4_IGH	+	576351	576533	183	73.2%
h2tg000149l_4_IGH	+	528	695	168	h2tg000149l_4_IGH	+	698439	698608	170	80.1%
h2tg000149l_4_IGH	+	528	690	163	h2tg000149l_4_IGH	+	126846	127047	202	81.5%
h2tg000149l_4_IGH	+	528	1989	1462	h2tg000149l_4_IGH	+	545904	547294	1391	81.1%
h2tg000149l_4_IGH	+	530	690	161	h2tg000149l_4_IGH	+	698599	698800	202	83.1%
h2tg000149l_4_IGH	+	530	695	166	h2tg000149l_4_IGH	+	698776	698939	164	81.6%
h2tg000149l_4_IGH	+	531	695	165	h2tg000149l_4_IGH	+	697045	697213	169	82.3%
h2tg000149l_4_IGH	+	531	695	165	h2tg000149l_4_IGH	+	545673	545838	166	82.9%
h2tg000149l_4_IGH	+	532	636	105	h2tg000149l_4_IGH	+	576492	576594	103	78.6%
h2tg000149l_4_IGH	+	532	692	161	h2tg000149l_4_IGH	+	54407	54585	179	78.8%
h2tg000149l_4_IGH	+	535	692	158	h2tg000149l_4_IGH	+	126969	127166	198	83.5%
h2tg000149l_4_IGH	+	536	695	160	h2tg000149l_4_IGH	+	545854	546033	180	83.1%
h2tg000149l_4_IGH	+	536	631	96	h2tg000149l_4_IGH	+	154693	154787	95	81.1%
h2tg000149l_4_IGH	+	546	690	145	h2tg000149l_4_IGH	+	53801	53928	128	76.6%
h2tg000149l_4_IGH	+	549	690	142	h2tg000149l_4_IGH	+	154612	154751	140	79.7%
h2tg000149l_4_IGH	+	556	692	137	h2tg000149l_4_IGH	+	399053	399191	139	86.1%
h2tg000149l_4_IGH	+	559	695	137	h2tg000149l_4_IGH	+	124020	124130	111	81.1%
h2tg000149l_4_IGH	+	757	1069	313	h2tg000149l_4_IGH	+	60124	60438	315	78.4%
h2tg000149l_4_IGH	+	761	1055	295	h2tg000149l_4_IGH	+	677648	677942	295	80.8%
h2tg000149l_4_IGH	+	761	1054	294	h2tg000149l_4_IGH	+	511513	511805	293	79.7%
h2tg000149l_4_IGH	+	761	1058	298	h2tg000149l_4_IGH	+	457544	457844	301	79.1%
h2tg000149l_4_IGH	+	761	1058	298	h2tg000149l_4_IGH	+	446678	446979	302	78.9%
h2tg000149l_4_IGH	+	762	1040	279	h2tg000149l_4_IGH	+	415400	415678	279	79.0%
h2tg000149l_4_IGH	+	763	1067	305	h2tg000149l_4_IGH	+	749840	750175	336	72.7%
h2tg000149l_4_IGH	+	768	1079	312	h2tg000149l_4_IGH	+	602481	602789	309	81.8%
h2tg000149l_4_IGH	+	1187	1322	136	h2tg000149l_4_IGH	+	3713	3860	148	75.0%
h2tg000149l_4_IGH	+	1188	1442	255	h2tg000149l_4_IGH	+	736020	736283	264	78.6%
h2tg000149l_4_IGH	+	1436	1989	554	h2tg000149l_4_IGH	+	54891	55434	544	80.4%
h2tg000149l_4_IGH	+	1436	1989	554	h2tg000149l_4_IGH	+	127986	128538	553	80.3%
h2tg000149l_4_IGH	+	2482	2826	345	h2tg000149l_4_IGH	+	128535	128874	340	73.2%
h2tg000149l_4_IGH	+	2490	3689	1200	h2tg000149l_4_IGH	+	699860	700750	891	75.3%
h2tg000149l_4_IGH	+	3366	4844	1479	h2tg000149l_4_IGH	+	400776	402122	1347	72.4%
h2tg000149l_4_IGH	+	3366	4432	1067	h2tg000149l_4_IGH	+	547642	548739	1098	88.2%
h2tg000149l_4_IGH	+	3671	3860	190	h2tg000149l_4_IGH	+	412185	412372	188	72.7%
h2tg000149l_4_IGH	+	3678	3847	170	h2tg000149l_4_IGH	+	173102	173271	170	76.9%
h2tg000149l_4_IGH	+	3681	3860	180	h2tg000149l_4_IGH	+	85915	86092	178	81.2%
h2tg000149l_4_IGH	+	3686	3860	175	h2tg000149l_4_IGH	+	499554	499724	171	77.2%
h2tg000149l_4_IGH	+	3688	3875	188	h2tg000149l_4_IGH	+	108889	109088	200	78.5%
h2tg000149l_4_IGH	+	3692	3860	169	h2tg000149l_4_IGH	+	712664	712831	168	79.0%
h2tg000149l_4_IGH	+	3692	3860	169	h2tg000149l_4_IGH	+	463241	463409	169	76.9%
h2tg000149l_4_IGH	+	3693	3860	168	h2tg000149l_4_IGH	+	83701	83868	168	78.6%
h2tg000149l_4_IGH	+	3697	3860	164	h2tg000149l_4_IGH	+	708865	709033	169	79.3%
h2tg000149l_4_IGH	+	3697	3856	160	h2tg000149l_4_IGH	+	740251	740409	159	81.1%
