#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h1tg000081l_7_IGH	+	1	692	692	h2tg000149l_4_IGH	+	575073	575667	595	77.8%
h1tg000081l_7_IGH	+	1	697	697	h2tg000149l_4_IGH	+	53245	54317	1073	77.4%
h1tg000081l_7_IGH	+	1	321	321	h2tg000149l_4_IGH	+	597168	597488	321	84.0%
h1tg000081l_7_IGH	+	1	692	692	h2tg000149l_4_IGH	+	696323	697029	707	85.5%
h1tg000081l_7_IGH	+	1	1995	1995	h2tg000149l_4_IGH	+	398339	400419	2081	81.2%
h1tg000081l_7_IGH	+	1	692	692	h2tg000149l_4_IGH	+	123488	124261	774	82.3%
h1tg000081l_7_IGH	+	1	2008	2008	h2tg000149l_4_IGH	+	544954	547303	2350	81.6%
h1tg000081l_7_IGH	+	3	65266	65264	h2tg000149l_4_IGH	+	1	65250	65250	99.7%
h1tg000081l_7_IGH	+	5	391	387	h2tg000149l_4_IGH	+	414018	414414	397	77.6%
h1tg000081l_7_IGH	+	202	697	496	h2tg000149l_4_IGH	+	126067	126545	479	72.6%
h1tg000081l_7_IGH	+	202	694	493	h2tg000149l_4_IGH	+	672190	672771	582	70.9%
h1tg000081l_7_IGH	+	457	692	236	h2tg000149l_4_IGH	+	698220	698525	306	72.8%
h1tg000081l_7_IGH	+	494	692	199	h2tg000149l_4_IGH	+	126691	126930	240	76.8%
h1tg000081l_7_IGH	+	494	692	199	h2tg000149l_4_IGH	+	126964	127202	239	75.8%
h1tg000081l_7_IGH	+	494	694	201	h2tg000149l_4_IGH	+	127256	127477	222	75.0%
h1tg000081l_7_IGH	+	502	697	196	h2tg000149l_4_IGH	+	697818	698033	216	74.4%
h1tg000081l_7_IGH	+	516	694	179	h2tg000149l_4_IGH	+	398932	399151	220	80.4%
h1tg000081l_7_IGH	+	520	692	173	h2tg000149l_4_IGH	+	698129	698324	196	78.5%
h1tg000081l_7_IGH	+	521	697	177	h2tg000149l_4_IGH	+	545700	545954	255	83.0%
h1tg000081l_7_IGH	+	521	697	177	h2tg000149l_4_IGH	+	698469	698647	179	75.6%
h1tg000081l_7_IGH	+	522	691	170	h2tg000149l_4_IGH	+	698493	698680	188	82.0%
h1tg000081l_7_IGH	+	530	693	164	h2tg000149l_4_IGH	+	576198	576361	164	76.7%
h1tg000081l_7_IGH	+	530	615	86	h2tg000149l_4_IGH	+	607	690	84	81.0%
h1tg000081l_7_IGH	+	532	697	166	h2tg000149l_4_IGH	+	698599	698764	166	81.2%
h1tg000081l_7_IGH	+	532	697	166	h2tg000149l_4_IGH	+	698776	698939	164	81.0%
h1tg000081l_7_IGH	+	533	697	165	h2tg000149l_4_IGH	+	697045	697213	169	81.1%
h1tg000081l_7_IGH	+	534	697	164	h2tg000149l_4_IGH	+	545792	545994	203	82.1%
h1tg000081l_7_IGH	+	534	694	161	h2tg000149l_4_IGH	+	54407	54585	179	78.8%
h1tg000081l_7_IGH	+	538	691	154	h2tg000149l_4_IGH	+	698663	698858	196	82.4%
h1tg000081l_7_IGH	+	538	675	138	h2tg000149l_4_IGH	+	576476	576611	136	72.8%
h1tg000081l_7_IGH	+	538	697	160	h2tg000149l_4_IGH	+	697011	697174	164	83.0%
h1tg000081l_7_IGH	+	538	697	160	h2tg000149l_4_IGH	+	545854	546033	180	82.5%
h1tg000081l_7_IGH	+	538	697	160	h2tg000149l_4_IGH	+	697696	697858	163	82.4%
h1tg000081l_7_IGH	+	538	697	160	h2tg000149l_4_IGH	+	697272	697434	163	82.4%
h1tg000081l_7_IGH	+	538	693	156	h2tg000149l_4_IGH	+	697952	698107	156	81.9%
