#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h1tg000089l_5_IGH	+	1	697	697	h1tg000089l_5_IGH	+	348391	349067	677	76.9%
h1tg000089l_5_IGH	+	1	321	321	h1tg000089l_5_IGH	+	778509	778829	321	83.4%
h1tg000089l_5_IGH	+	1	692	692	h1tg000089l_5_IGH	+	50718	51830	1113	77.8%
h1tg000089l_5_IGH	+	1	697	697	h1tg000089l_5_IGH	+	756207	756864	658	76.6%
h1tg000089l_5_IGH	+	1	1993	1993	h1tg000089l_5_IGH	+	569100	571161	2062	81.4%
h1tg000089l_5_IGH	+	1	693	693	h1tg000089l_5_IGH	+	121910	122645	736	81.1%
h1tg000089l_5_IGH	+	1	2006	2006	h1tg000089l_5_IGH	+	726067	728416	2350	81.2%
h1tg000089l_5_IGH	+	1	792243	792243	h1tg000089l_5_IGH	+	1	792243	792243	100.0%
h1tg000089l_5_IGH	+	5	391	387	h1tg000089l_5_IGH	+	584764	585160	397	76.8%
h1tg000089l_5_IGH	+	139	1054	916	h1tg000089l_5_IGH	+	316507	317350	844	70.0%
h1tg000089l_5_IGH	+	202	691	490	h1tg000089l_5_IGH	+	124486	125250	765	74.2%
h1tg000089l_5_IGH	+	444	692	249	h1tg000089l_5_IGH	+	51637	51888	252	70.3%
h1tg000089l_5_IGH	+	456	692	237	h1tg000089l_5_IGH	+	52253	52471	219	73.3%
h1tg000089l_5_IGH	+	494	696	203	h1tg000089l_5_IGH	+	125110	125314	205	76.2%
h1tg000089l_5_IGH	+	494	692	199	h1tg000089l_5_IGH	+	125383	125621	239	75.8%
h1tg000089l_5_IGH	+	494	694	201	h1tg000089l_5_IGH	+	125675	125896	222	75.5%
h1tg000089l_5_IGH	+	495	697	203	h1tg000089l_5_IGH	+	51241	51524	284	80.8%
h1tg000089l_5_IGH	+	498	697	200	h1tg000089l_5_IGH	+	757294	757512	219	75.9%
h1tg000089l_5_IGH	+	521	691	171	h1tg000089l_5_IGH	+	726813	727003	191	80.4%
h1tg000089l_5_IGH	+	526	694	169	h1tg000089l_5_IGH	+	52070	52260	191	81.7%
h1tg000089l_5_IGH	+	526	694	169	h1tg000089l_5_IGH	+	51781	51967	187	78.6%
h1tg000089l_5_IGH	+	530	615	86	h1tg000089l_5_IGH	+	609	692	84	79.8%
h1tg000089l_5_IGH	+	530	693	164	h1tg000089l_5_IGH	+	757538	757701	164	76.7%
h1tg000089l_5_IGH	+	530	697	168	h1tg000089l_5_IGH	+	726940	727107	168	77.6%
h1tg000089l_5_IGH	+	530	697	168	h1tg000089l_5_IGH	+	51959	52127	169	78.3%
h1tg000089l_5_IGH	+	530	692	163	h1tg000089l_5_IGH	+	52368	52587	220	79.8%
h1tg000089l_5_IGH	+	530	692	163	h1tg000089l_5_IGH	+	51843	52023	181	78.4%
h1tg000089l_5_IGH	+	534	692	159	h1tg000089l_5_IGH	+	52120	52297	178	79.1%
h1tg000089l_5_IGH	+	534	697	164	h1tg000089l_5_IGH	+	726905	727067	163	77.9%
h1tg000089l_5_IGH	+	538	697	160	h1tg000089l_5_IGH	+	349351	349507	157	76.9%
h1tg000089l_5_IGH	+	538	677	140	h1tg000089l_5_IGH	+	349715	349852	138	74.5%
h1tg000089l_5_IGH	+	538	697	160	h1tg000089l_5_IGH	+	349141	349297	157	77.6%
h1tg000089l_5_IGH	+	538	693	156	h1tg000089l_5_IGH	+	757431	757584	154	78.4%
h1tg000089l_5_IGH	+	538	697	160	h1tg000089l_5_IGH	+	51440	51621	182	79.9%
h1tg000089l_5_IGH	+	538	675	138	h1tg000089l_5_IGH	+	757816	757951	136	72.8%
h1tg000089l_5_IGH	+	538	697	160	h1tg000089l_5_IGH	+	726967	727146	180	84.4%
h1tg000089l_5_IGH	+	538	697	160	h1tg000089l_5_IGH	+	757489	757666	178	76.9%
h1tg000089l_5_IGH	+	538	691	154	h1tg000089l_5_IGH	+	51459	51673	215	80.5%
h1tg000089l_5_IGH	+	538	697	160	h1tg000089l_5_IGH	+	757357	757549	193	83.5%
h1tg000089l_5_IGH	+	543	697	155	h1tg000089l_5_IGH	+	52048	52224	177	81.2%
h1tg000089l_5_IGH	+	544	713	170	h1tg000089l_5_IGH	+	349663	349876	214	78.7%
h1tg000089l_5_IGH	+	547	697	151	h1tg000089l_5_IGH	+	726646	726794	149	74.3%
h1tg000089l_5_IGH	+	547	697	151	h1tg000089l_5_IGH	+	726683	726833	151	80.0%
