#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h1tg000084l_7_IGH	+	626355	627082	728	h1tg000089l_5_IGH	-	31830	32522	693	67.9%
h1tg000084l_7_IGH	+	625855	627076	1222	h1tg000089l_5_IGH	-	207966	209186	1221	64.5%
h1tg000084l_7_IGH	+	626634	627003	370	h1tg000089l_5_IGH	-	107319	107653	335	70.4%
h1tg000084l_7_IGH	+	626662	627000	339	h1tg000089l_5_IGH	-	223899	224207	309	76.9%
h1tg000084l_7_IGH	+	626662	626999	338	h1tg000089l_5_IGH	-	84354	84661	308	75.3%
h1tg000084l_7_IGH	+	626634	626998	365	h1tg000089l_5_IGH	-	217987	218313	327	72.7%
h1tg000084l_7_IGH	+	626662	626978	317	h1tg000089l_5_IGH	-	19688	19970	283	77.4%
h1tg000084l_7_IGH	+	626634	626965	332	h1tg000089l_5_IGH	-	81382	81684	303	71.3%
h1tg000084l_7_IGH	+	626665	626963	299	h1tg000089l_5_IGH	-	1187	1441	255	78.8%
h1tg000084l_7_IGH	+	626634	626953	320	h1tg000089l_5_IGH	-	234821	235108	288	73.4%
h1tg000084l_7_IGH	+	624463	624860	398	h1tg000089l_5_IGH	-	168894	169303	410	79.4%
h1tg000084l_7_IGH	+	624463	624839	377	h1tg000089l_5_IGH	-	513490	513857	368	79.2%
h1tg000084l_7_IGH	+	624463	624839	377	h1tg000089l_5_IGH	-	465365	465732	368	78.4%
h1tg000084l_7_IGH	+	624463	624839	377	h1tg000089l_5_IGH	-	538217	538584	368	79.5%
h1tg000084l_7_IGH	+	624463	624839	377	h1tg000089l_5_IGH	-	490098	490465	368	79.5%
h1tg000084l_7_IGH	+	624463	624839	377	h1tg000089l_5_IGH	-	431521	431888	368	79.2%
h1tg000084l_7_IGH	+	624463	624839	377	h1tg000089l_5_IGH	-	406797	407164	368	79.2%
h1tg000084l_7_IGH	+	624463	624839	377	h1tg000089l_5_IGH	-	20967	21338	372	82.2%
h1tg000084l_7_IGH	+	624463	624839	377	h1tg000089l_5_IGH	-	186830	187202	373	77.1%
h1tg000084l_7_IGH	+	624466	624835	370	h1tg000089l_5_IGH	-	597491	597854	364	79.1%
h1tg000084l_7_IGH	+	624569	624833	265	h1tg000089l_5_IGH	-	764899	765141	243	76.1%
h1tg000084l_7_IGH	+	624653	624750	98	h1tg000089l_5_IGH	-	370398	370494	97	81.4%
h1tg000084l_7_IGH	+	617073	617251	179	h1tg000089l_5_IGH	-	58448	58624	177	81.8%
h1tg000084l_7_IGH	+	617078	617250	173	h1tg000089l_5_IGH	-	651331	651500	170	83.4%
h1tg000084l_7_IGH	+	617076	617250	175	h1tg000089l_5_IGH	-	317174	317348	175	84.5%
h1tg000084l_7_IGH	+	617094	617250	157	h1tg000089l_5_IGH	-	715831	715988	158	83.3%
h1tg000084l_7_IGH	+	617069	617250	182	h1tg000089l_5_IGH	-	707804	707985	182	82.3%
h1tg000084l_7_IGH	+	617076	617250	175	h1tg000089l_5_IGH	-	389830	390004	175	81.0%
