#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h1tg000081l_7_IGH	+	759	1057	299	h2tg000042l_9_IGH	-	363481	363786	306	78.5%
h1tg000081l_7_IGH	+	759	1057	299	h2tg000042l_9_IGH	-	339660	339965	306	78.9%
h1tg000081l_7_IGH	+	762	1072	311	h2tg000042l_9_IGH	-	484255	484557	303	82.1%
h1tg000081l_7_IGH	+	762	1059	298	h2tg000042l_9_IGH	-	136700	136996	297	80.3%
h1tg000081l_7_IGH	+	762	1073	312	h2tg000042l_9_IGH	-	311647	311954	308	79.1%
h1tg000081l_7_IGH	+	763	1058	296	h2tg000042l_9_IGH	-	119890	120185	296	80.5%
h1tg000081l_7_IGH	+	763	1059	297	h2tg000042l_9_IGH	-	538899	539195	297	81.3%
h1tg000081l_7_IGH	+	763	1443	681	h2tg000042l_9_IGH	-	240130	240872	743	75.1%
h1tg000081l_7_IGH	+	763	1094	332	h2tg000042l_9_IGH	-	96798	97132	335	81.2%
h1tg000081l_7_IGH	+	763	1126	364	h2tg000042l_9_IGH	-	304841	305182	342	77.7%
h1tg000081l_7_IGH	+	763	1059	297	h2tg000042l_9_IGH	-	12029	12326	298	81.1%
h1tg000081l_7_IGH	+	763	1179	417	h2tg000042l_9_IGH	-	597718	598089	372	79.6%
h1tg000081l_7_IGH	+	763	1056	294	h2tg000042l_9_IGH	-	19396	19690	295	83.3%
h1tg000081l_7_IGH	+	763	1062	300	h2tg000042l_9_IGH	-	721813	722112	300	83.6%
h1tg000081l_7_IGH	+	764	1056	293	h2tg000042l_9_IGH	-	633441	633731	291	80.6%
h1tg000081l_7_IGH	+	764	1057	294	h2tg000042l_9_IGH	-	183432	183693	262	81.5%
h1tg000081l_7_IGH	+	764	1061	298	h2tg000042l_9_IGH	-	94633	94932	300	77.9%
h1tg000081l_7_IGH	+	765	1052	288	h2tg000042l_9_IGH	-	606474	606767	294	81.5%
h1tg000081l_7_IGH	+	766	1170	405	h2tg000042l_9_IGH	-	231994	232385	392	73.1%
h1tg000081l_7_IGH	+	767	1063	297	h2tg000042l_9_IGH	-	551946	552240	295	80.2%
h1tg000081l_7_IGH	+	767	1185	419	h2tg000042l_9_IGH	-	31519	31921	403	74.6%
h1tg000081l_7_IGH	+	971	1270	300	h2tg000042l_9_IGH	-	628954	629156	203	70.3%
h1tg000081l_7_IGH	+	1117	1443	327	h2tg000042l_9_IGH	-	442106	442443	338	70.1%
h1tg000081l_7_IGH	+	1149	1443	295	h2tg000042l_9_IGH	-	409738	410042	305	76.0%
h1tg000081l_7_IGH	+	1184	1443	260	h2tg000042l_9_IGH	-	246096	246367	272	73.5%
h1tg000081l_7_IGH	+	1184	1442	259	h2tg000042l_9_IGH	-	302933	303204	272	70.7%
h1tg000081l_7_IGH	+	1184	1380	197	h2tg000042l_9_IGH	-	320292	320500	209	75.1%
h1tg000081l_7_IGH	+	1184	1441	258	h2tg000042l_9_IGH	-	498288	498555	268	78.9%
h1tg000081l_7_IGH	+	1185	1436	252	h2tg000042l_9_IGH	-	156810	157075	266	72.6%
h1tg000081l_7_IGH	+	1189	1443	255	h2tg000042l_9_IGH	-	220942	221208	267	74.5%
h1tg000081l_7_IGH	+	1189	1443	255	h2tg000042l_9_IGH	-	647198	647496	299	78.8%
h1tg000081l_7_IGH	+	3557	3861	305	h2tg000042l_9_IGH	-	609823	610119	297	69.4%
h1tg000081l_7_IGH	+	3659	3862	204	h2tg000042l_9_IGH	-	89576	89776	201	71.6%
h1tg000081l_7_IGH	+	3665	3865	201	h2tg000042l_9_IGH	-	157056	157241	186	74.9%
h1tg000081l_7_IGH	+	3670	3903	234	h2tg000042l_9_IGH	-	498367	498586	220	75.9%
h1tg000081l_7_IGH	+	3683	3904	222	h2tg000042l_9_IGH	-	156883	157103	221	69.7%
h1tg000081l_7_IGH	+	3688	3880	193	h2tg000042l_9_IGH	-	185480	185661	182	76.4%
h1tg000081l_7_IGH	+	3694	3862	169	h2tg000042l_9_IGH	-	556125	556292	168	78.4%
h1tg000081l_7_IGH	+	3694	3903	210	h2tg000042l_9_IGH	-	246177	246383	207	71.0%
h1tg000081l_7_IGH	+	3708	3888	181	h2tg000042l_9_IGH	-	409831	410010	180	76.0%
h1tg000081l_7_IGH	+	3859	4836	978	h2tg000042l_9_IGH	-	544866	545825	960	78.5%
h1tg000081l_7_IGH	+	3860	4840	981	h2tg000042l_9_IGH	-	188182	189124	943	77.3%
h1tg000081l_7_IGH	+	3860	4840	981	h2tg000042l_9_IGH	-	199954	200899	946	77.0%
h1tg000081l_7_IGH	+	4457	4841	385	h2tg000042l_9_IGH	-	181188	181570	383	70.8%
h1tg000081l_7_IGH	+	4457	4841	385	h2tg000042l_9_IGH	-	20686	21068	383	70.9%
h1tg000081l_7_IGH	+	12303	12632	330	h2tg000042l_9_IGH	-	195257	195605	349	82.7%
h1tg000081l_7_IGH	+	12308	12640	333	h2tg000042l_9_IGH	-	455000	455336	337	78.4%
h1tg000081l_7_IGH	+	12308	12617	310	h2tg000042l_9_IGH	-	220937	221244	308	84.7%
h1tg000081l_7_IGH	+	12309	12619	311	h2tg000042l_9_IGH	-	185372	185673	302	85.3%
h1tg000081l_7_IGH	+	12310	12632	323	h2tg000042l_9_IGH	-	442084	442409	326	80.8%
h1tg000081l_7_IGH	+	12311	12632	322	h2tg000042l_9_IGH	-	555986	556301	316	79.0%
h1tg000081l_7_IGH	+	12312	12632	321	h2tg000042l_9_IGH	-	320252	320529	278	79.1%
h1tg000081l_7_IGH	+	12322	12617	296	h2tg000042l_9_IGH	-	461	755	295	79.9%
h1tg000081l_7_IGH	+	12322	12622	301	h2tg000042l_9_IGH	-	315788	316079	292	85.3%
h1tg000081l_7_IGH	+	12323	12622	300	h2tg000042l_9_IGH	-	57661	57957	297	82.8%
h1tg000081l_7_IGH	+	12324	12632	309	h2tg000042l_9_IGH	-	375102	375410	309	82.8%
h1tg000081l_7_IGH	+	12325	12631	307	h2tg000042l_9_IGH	-	498267	498571	305	81.9%
h1tg000081l_7_IGH	+	12325	12632	308	h2tg000042l_9_IGH	-	566546	566852	307	77.6%
h1tg000081l_7_IGH	+	12325	12623	299	h2tg000042l_9_IGH	-	240119	240419	301	80.4%
h1tg000081l_7_IGH	+	12325	12627	303	h2tg000042l_9_IGH	-	587175	587482	308	82.4%
h1tg000081l_7_IGH	+	12335	12605	271	h2tg000042l_9_IGH	-	156810	157082	273	84.1%
h1tg000081l_7_IGH	+	12335	13581	1247	h2tg000042l_9_IGH	-	12042	13291	1250	72.3%
h1tg000081l_7_IGH	+	12343	12619	277	h2tg000042l_9_IGH	-	409729	410006	278	83.6%
h1tg000081l_7_IGH	+	12379	12456	78	h2tg000042l_9_IGH	-	553035	553112	78	84.6%
h1tg000081l_7_IGH	+	13183	13581	399	h2tg000042l_9_IGH	-	585097	585481	385	82.6%
h1tg000081l_7_IGH	+	13264	13583	320	h2tg000042l_9_IGH	-	484274	484596	323	82.1%
h1tg000081l_7_IGH	+	13266	13582	317	h2tg000042l_9_IGH	-	17736	18053	318	81.1%
h1tg000081l_7_IGH	+	13274	13581	308	h2tg000042l_9_IGH	-	119902	120209	308	85.2%
h1tg000081l_7_IGH	+	13274	13594	321	h2tg000042l_9_IGH	-	94632	94960	329	78.2%
h1tg000081l_7_IGH	+	13274	13492	219	h2tg000042l_9_IGH	-	253601	253823	223	80.4%
h1tg000081l_7_IGH	+	13274	13543	270	h2tg000042l_9_IGH	-	270488	270760	273	83.3%
h1tg000081l_7_IGH	+	13274	13581	308	h2tg000042l_9_IGH	-	447939	448249	311	80.1%
h1tg000081l_7_IGH	+	13278	13572	295	h2tg000042l_9_IGH	-	240596	240891	296	86.0%
h1tg000081l_7_IGH	+	13278	13581	304	h2tg000042l_9_IGH	-	538912	539216	305	85.4%
h1tg000081l_7_IGH	+	13279	13672	394	h2tg000042l_9_IGH	-	31536	31947	412	74.0%
h1tg000081l_7_IGH	+	13280	13475	196	h2tg000042l_9_IGH	-	164303	164500	198	77.8%
h1tg000081l_7_IGH	+	13281	13653	373	h2tg000042l_9_IGH	-	406457	406852	396	76.1%
h1tg000081l_7_IGH	+	13283	13583	301	h2tg000042l_9_IGH	-	610139	610441	303	83.7%
h1tg000081l_7_IGH	+	13285	13583	299	h2tg000042l_9_IGH	-	96846	97145	300	89.5%
h1tg000081l_7_IGH	+	13290	13581	292	h2tg000042l_9_IGH	-	311674	311966	293	82.4%
h1tg000081l_7_IGH	+	13290	13581	292	h2tg000042l_9_IGH	-	247953	248251	299	82.9%
h1tg000081l_7_IGH	+	13290	13581	292	h2tg000042l_9_IGH	-	19406	19700	295	84.5%
h1tg000081l_7_IGH	+	13294	13583	290	h2tg000042l_9_IGH	-	597829	598096	268	85.6%
h1tg000081l_7_IGH	+	13295	13583	289	h2tg000042l_9_IGH	-	242046	242345	300	81.0%
h1tg000081l_7_IGH	+	13295	13588	294	h2tg000042l_9_IGH	-	183438	183698	261	83.6%
h1tg000081l_7_IGH	+	13295	13580	286	h2tg000042l_9_IGH	-	363493	363782	290	80.4%
h1tg000081l_7_IGH	+	13295	13580	286	h2tg000042l_9_IGH	-	339672	339961	290	81.5%
h1tg000081l_7_IGH	+	13298	13583	286	h2tg000042l_9_IGH	-	304930	305185	256	82.7%
h1tg000081l_7_IGH	+	13302	13582	281	h2tg000042l_9_IGH	-	124580	124901	322	82.6%
h1tg000081l_7_IGH	+	13302	13582	281	h2tg000042l_9_IGH	-	136712	136994	283	87.5%
h1tg000081l_7_IGH	+	13304	13582	279	h2tg000042l_9_IGH	-	232103	232385	283	79.6%
h1tg000081l_7_IGH	+	13305	13580	276	h2tg000042l_9_IGH	-	551964	552240	277	83.2%
h1tg000081l_7_IGH	+	13309	13584	276	h2tg000042l_9_IGH	-	583054	583333	280	83.7%
h1tg000081l_7_IGH	+	13430	13580	151	h2tg000042l_9_IGH	-	637618	637770	153	85.3%
h1tg000081l_7_IGH	+	17976	18317	342	h2tg000042l_9_IGH	-	195273	195615	343	80.3%
h1tg000081l_7_IGH	+	17979	18321	343	h2tg000042l_9_IGH	-	89434	89785	352	72.3%
h1tg000081l_7_IGH	+	17983	18315	333	h2tg000042l_9_IGH	-	351271	351601	331	77.6%
h1tg000081l_7_IGH	+	17983	18332	350	h2tg000042l_9_IGH	-	375089	375436	348	78.1%
h1tg000081l_7_IGH	+	17987	18319	333	h2tg000042l_9_IGH	-	509396	509726	331	78.0%
h1tg000081l_7_IGH	+	17993	18359	367	h2tg000042l_9_IGH	-	185329	185675	347	78.7%
h1tg000081l_7_IGH	+	17997	18383	387	h2tg000042l_9_IGH	-	409635	410028	394	74.5%
h1tg000081l_7_IGH	+	17999	18319	321	h2tg000042l_9_IGH	-	498265	498585	321	78.9%
h1tg000081l_7_IGH	+	18005	18322	318	h2tg000042l_9_IGH	-	246073	246391	319	80.4%
h1tg000081l_7_IGH	+	18010	18333	324	h2tg000042l_9_IGH	-	454992	455321	330	79.9%
h1tg000081l_7_IGH	+	18011	18322	312	h2tg000042l_9_IGH	-	315772	316078	307	79.9%
h1tg000081l_7_IGH	+	18012	18301	290	h2tg000042l_9_IGH	-	355129	355419	291	77.0%
h1tg000081l_7_IGH	+	18015	18317	303	h2tg000042l_9_IGH	-	302912	303218	307	82.8%
h1tg000081l_7_IGH	+	18015	18317	303	h2tg000042l_9_IGH	-	555984	556290	307	80.0%
h1tg000081l_7_IGH	+	18015	18302	288	h2tg000042l_9_IGH	-	220937	221227	291	84.0%
h1tg000081l_7_IGH	+	18094	18328	235	h2tg000042l_9_IGH	-	726357	726590	234	80.5%
h1tg000081l_7_IGH	+	19608	19962	355	h2tg000042l_9_IGH	-	462	827	366	78.6%
h1tg000081l_7_IGH	+	19637	19985	349	h2tg000042l_9_IGH	-	220926	221262	337	81.8%
h1tg000081l_7_IGH	+	19637	19975	339	h2tg000042l_9_IGH	-	455015	455353	339	77.1%
h1tg000081l_7_IGH	+	19640	19984	345	h2tg000042l_9_IGH	-	57638	57984	347	78.8%
h1tg000081l_7_IGH	+	19643	19975	333	h2tg000042l_9_IGH	-	302913	303248	336	81.4%
h1tg000081l_7_IGH	+	19645	20878	1234	h2tg000042l_9_IGH	-	337695	338941	1247	63.7%
h1tg000081l_7_IGH	+	19645	20878	1234	h2tg000042l_9_IGH	-	361515	362754	1240	61.3%
h1tg000081l_7_IGH	+	19651	19975	325	h2tg000042l_9_IGH	-	442083	442411	329	83.2%
h1tg000081l_7_IGH	+	19658	19981	324	h2tg000042l_9_IGH	-	195265	195589	325	80.7%
h1tg000081l_7_IGH	+	19662	19975	314	h2tg000042l_9_IGH	-	609686	609999	314	80.6%
h1tg000081l_7_IGH	+	19667	19973	307	h2tg000042l_9_IGH	-	498270	498575	306	81.6%
h1tg000081l_7_IGH	+	19669	20003	335	h2tg000042l_9_IGH	-	555941	556294	354	80.8%
h1tg000081l_7_IGH	+	19670	19978	309	h2tg000042l_9_IGH	-	185358	185656	299	83.9%
h1tg000081l_7_IGH	+	19671	19969	299	h2tg000042l_9_IGH	-	240119	240419	301	79.5%
h1tg000081l_7_IGH	+	19671	19978	308	h2tg000042l_9_IGH	-	89431	89751	321	78.2%
h1tg000081l_7_IGH	+	19671	19987	317	h2tg000042l_9_IGH	-	509381	509702	322	81.0%
