#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
h2tg000042l_9_IGH	+	744853	745778	926	h1tg098050l_5_IGH	-	879637	880552	916	53.3%
h2tg000042l_9_IGH	+	730420	731155	736	h1tg098050l_5_IGH	-	753245	753985	741	66.9%
h2tg000042l_9_IGH	+	730429	731154	726	h1tg098050l_5_IGH	-	572798	573519	722	65.4%
h2tg000042l_9_IGH	+	728350	730900	2551	h1tg098050l_5_IGH	-	745557	748061	2505	70.4%
h2tg000042l_9_IGH	+	727926	730900	2975	h1tg098050l_5_IGH	-	348089	351029	2941	71.0%
h2tg000042l_9_IGH	+	727842	729148	1307	h1tg098050l_5_IGH	-	854597	856195	1599	65.0%
h2tg000042l_9_IGH	+	727363	728925	1563	h1tg098050l_5_IGH	-	488146	489440	1295	63.9%
h2tg000042l_9_IGH	+	727363	728925	1563	h1tg098050l_5_IGH	-	463889	465183	1295	63.9%
h2tg000042l_9_IGH	+	727363	728925	1563	h1tg098050l_5_IGH	-	432241	433538	1298	63.8%
h2tg000042l_9_IGH	+	728622	728877	256	h1tg098050l_5_IGH	-	521705	521964	260	75.4%
h2tg000042l_9_IGH	+	726352	726605	254	h1tg098050l_5_IGH	-	171632	171854	223	80.0%
h2tg000042l_9_IGH	+	726373	726598	226	h1tg098050l_5_IGH	-	841636	841875	240	81.9%
h2tg000042l_9_IGH	+	726373	726592	220	h1tg098050l_5_IGH	-	458846	459068	223	79.5%
h2tg000042l_9_IGH	+	726384	726592	209	h1tg098050l_5_IGH	-	814476	814693	218	80.9%
h2tg000042l_9_IGH	+	726373	726592	220	h1tg098050l_5_IGH	-	483092	483314	223	80.4%
h2tg000042l_9_IGH	+	726373	726592	220	h1tg098050l_5_IGH	-	427194	427416	223	79.9%
h2tg000042l_9_IGH	+	726364	726592	229	h1tg098050l_5_IGH	-	601465	601695	231	78.9%
h2tg000042l_9_IGH	+	726367	726591	225	h1tg098050l_5_IGH	-	242378	242612	235	76.7%
h2tg000042l_9_IGH	+	726370	726590	221	h1tg098050l_5_IGH	-	805827	806024	198	85.1%
h2tg000042l_9_IGH	+	726390	726590	201	h1tg098050l_5_IGH	-	319958	320167	210	83.3%
h2tg000042l_9_IGH	+	726368	726590	223	h1tg098050l_5_IGH	-	766875	767102	228	80.7%
h2tg000042l_9_IGH	+	726338	726590	253	h1tg098050l_5_IGH	-	12406	12657	252	82.3%
h2tg000042l_9_IGH	+	726363	726587	225	h1tg098050l_5_IGH	-	235019	235248	230	79.6%
h2tg000042l_9_IGH	+	726367	726583	217	h1tg098050l_5_IGH	-	319112	319335	224	79.2%
h2tg000042l_9_IGH	+	726367	726498	132	h1tg098050l_5_IGH	-	535080	535210	131	82.3%
h2tg000042l_9_IGH	+	722899	723047	149	h1tg098050l_5_IGH	-	839224	839380	157	72.3%
h2tg000042l_9_IGH	+	721819	722180	362	h1tg098050l_5_IGH	-	632653	632985	333	77.8%
h2tg000042l_9_IGH	+	721815	722152	338	h1tg098050l_5_IGH	-	559213	559544	332	78.2%
h2tg000042l_9_IGH	+	721806	722149	344	h1tg098050l_5_IGH	-	364164	364496	333	79.5%
h2tg000042l_9_IGH	+	721828	722146	319	h1tg098050l_5_IGH	-	13277	13582	306	84.6%
h2tg000042l_9_IGH	+	721819	722136	318	h1tg098050l_5_IGH	-	407658	407943	286	78.7%
h2tg000042l_9_IGH	+	721818	722128	311	h1tg098050l_5_IGH	-	57613	57917	305	82.6%
h2tg000042l_9_IGH	+	721819	722124	306	h1tg098050l_5_IGH	-	794450	794770	321	79.1%
h2tg000042l_9_IGH	+	721798	722124	327	h1tg098050l_5_IGH	-	183400	183733	334	80.0%
h2tg000042l_9_IGH	+	721819	722123	305	h1tg098050l_5_IGH	-	365704	366006	303	81.2%
h2tg000042l_9_IGH	+	721854	722123	270	h1tg098050l_5_IGH	-	164288	164556	269	83.9%
h2tg000042l_9_IGH	+	721804	722123	320	h1tg098050l_5_IGH	-	469923	470243	321	79.3%
h2tg000042l_9_IGH	+	721819	722123	305	h1tg098050l_5_IGH	-	390421	390738	318	83.6%
h2tg000042l_9_IGH	+	721819	722123	305	h1tg098050l_5_IGH	-	297239	297556	318	83.6%
h2tg000042l_9_IGH	+	721787	722123	337	h1tg098050l_5_IGH	-	572136	572466	331	80.6%
h2tg000042l_9_IGH	+	721812	722123	312	h1tg098050l_5_IGH	-	817796	818109	314	79.8%
h2tg000042l_9_IGH	+	721804	722122	319	h1tg098050l_5_IGH	-	445683	446002	320	79.2%
h2tg000042l_9_IGH	+	721816	722121	306	h1tg098050l_5_IGH	-	240437	240743	307	82.7%
